id,name,line,geometry,longitude,latitude,type,town
18.0,Malva-rosa - Cavite,"19,31,N1",POINT (-0.3265657472835957 39.48309931836655),-0.3265657472835956,39.48309931836655,emt,Russafa
1218.0,Palau de l'Exposició,32,POINT (-0.3620979636551263 39.47361146049102),-0.3620979636551263,39.47361146049102,emt,Russafa
720.0,Mercat de Russafa,"14,15,35,6,N9",POINT (-0.3704471511233049 39.46173146332032),-0.3704471511233049,39.46173146332032,emt,Russafa
1409.0,Blasco Ibáñez - Manuela Estelles,"31,N1",POINT (-0.3356237427885236 39.469927607373826),-0.3356237427885236,39.46992760737383,emt,Penya-Roja
1585.0,Natzaret,"30,4",POINT (-0.3317760401079249 39.44747024180433),-0.3317760401079249,39.44747024180433,emt,Penya-Roja
1657.0,Nou Campanar - Hospital Arnau de Vilanova,67,POINT (-0.4043021542697896 39.49009974886632),-0.4043021542697896,39.49009974886632,emt,Penya-Roja
1771.0,la Murta  - Assagador la Torre,"14,9",POINT (-0.3770051300717038 39.42695797603809),-0.3770051300717038,39.42695797603809,emt,Penya-Roja
1814.0,Reus - Poeta Fernández Heredia,98,POINT (-0.3793852939768122 39.48553616056461),-0.3793852939768122,39.48553616056461,emt,Penya-Roja
1955.0,Pintor Maella - Menorca,35,POINT (-0.3474645782163345 39.4569674553845),-0.3474645782163345,39.4569674553845,emt,Penya-Roja
1901.0,Direcció General de Salut Pública,"93,98",POINT (-0.3526827094580434 39.48119626881528),-0.3526827094580433,39.48119626881528,emt,La Creu del Grau
1619.0,Port - Cases Carbonell,"30,4,92,N8",POINT (-0.3480577235671096 39.46441464056732),-0.3480577235671096,39.46441464056732,emt,La Creu del Grau
1630.0,Menorca - Eivissa,"19,99,N9",POINT (-0.3405546021609436 39.46042944050221),-0.3405546021609436,39.46042944050221,emt,La Creu del Grau
1951.0,Pere II El Cerimonios - Vicente Beltrán Grimalt,35,POINT (-0.347192148340816 39.462558899092706),-0.347192148340816,39.46255889909271,emt,La Creu del Grau
1686.0,Pérez Galdós - Tres Forques,89,POINT (-0.3885466409169001 39.46459971296371),-0.3885466409169001,39.46459971296371,emt,La Creu del Grau
1952.0,Pintor Maella - Vicent Vidal,35,POINT (-0.3477846180060451 39.46106539902749),-0.3477846180060451,39.46106539902749,emt,La Creu del Grau
1957.0,Pintor Maella - Balears,35,POINT (-0.3475076729425336 39.46109284329958),-0.3475076729425336,39.46109284329958,emt,La Creu del Grau
1692.0,Pérez Galdós - Heroi Romeu,90,POINT (-0.3901793595960151 39.46739570171268),-0.3901793595960151,39.46739570171268,emt,La Creu del Grau
2070.0,Ciutat Administrativa 9 d'Octubre,"73,95,98,99",POINT (-0.4055931856745867 39.47208325795632),-0.4055931856745867,39.47208325795632,emt,La Creu del Grau
1958.0,Pintor Maella - Illes Canàries,35,POINT (-0.346328069987062 39.463474786032265),-0.3463280699870619,39.463474786032265,emt,La Creu del Grau
2027.0,Port - Trafalgar,"30,4,92,N8",POINT (-0.3441919620589243 39.46330636258073),-0.3441919620589243,39.46330636258073,emt,La Creu del Grau
2085.0,Torrefiel,"6,60",POINT (-0.3771525112521627 39.498528205767464),-0.3771525112521627,39.49852820576746,emt,La Creu del Grau
2060.0,Eivissa  - Illes Canàries,"99,N9",POINT (-0.3398665537913346 39.46125244483722),-0.3398665537913346,39.46125244483722,emt,La Creu del Grau
2066.0,Hospital 9 d'Octubre,"67,98,99",POINT (-0.4028881788496154 39.47846821234381),-0.4028881788496154,39.47846821234381,emt,Mont-Olivet
2291.0,Amado Granell Mesado  - Lluís Oliag,"35,6,N9",POINT (-0.3656987808229436 39.45972789292361),-0.3656987808229435,39.45972789292361,emt,Mont-Olivet
2300.0,Amado Granell Mesado  - Lluís Oliag,"35,N9",POINT (-0.3651885839312649 39.45979828929343),-0.3651885839312649,39.45979828929343,emt,Mont-Olivet
2113.0,Blasco Ibáñez - Mar Tirreno,31,POINT (-0.3275985358265318 39.4877585796915),-0.3275985358265318,39.4877585796915,emt,Mont-Olivet
679.0,Escultor J. Capuz  - la Plata,"13,14,18",POINT (-0.3602702697703499 39.45834565084232),-0.3602702697703499,39.45834565084232,emt,Mont-Olivet
684.0,Escultor J. Capuz  - la Plata,"14,18",POINT (-0.3606172965697816 39.45855752749811),-0.3606172965697816,39.45855752749811,emt,Mont-Olivet
2320.0,Hospital Dr. Peset - Primer de Maig,18,POINT (-0.3939532761410799 39.45038127889592),-0.3939532761410799,39.45038127889592,emt,Mont-Olivet
1862.0,Constitució - Coronel Montesinos,"16,N2",POINT (-0.3733657791557381 39.49328629957593),-0.3733657791557381,39.49328629957593,emt,Mont-Olivet
1801.0,Finlàndia - Aragó,32,POINT (-0.3587571550721798 39.47149430617416),-0.3587571550721798,39.47149430617416,emt,Mont-Olivet
1687.0,Giorgeta - Carcaixent,"27,89",POINT (-0.385453243476481 39.46047106004427),-0.385453243476481,39.46047106004427,emt,La Raiosa
1860.0,Uruguai - Marques de Bellet,10,POINT (-0.3868514972967105 39.45567044055931),-0.3868514972967105,39.45567044055931,emt,La Raiosa
1858.0,Estació del Nord - Castelló,"15,19,7,N7",POINT (-0.3768044017627947 39.466285570394696),-0.3768044017627947,39.466285570394696,emt,La Raiosa
1919.0,Poliesportiu Natzaret - Pont de les Drassanes,"30,4,95,N8",POINT (-0.3320645640384786 39.451857131525855),-0.3320645640384785,39.451857131525855,emt,La Raiosa
972.0,Uruguai - Misser Rabassa,10,POINT (-0.3870652728562041 39.456923357109),-0.3870652728562041,39.456923357109,emt,La Raiosa
739.0,Jesús - Sant Francesc de Borja,"10,11,27,71,9,N6",POINT (-0.3836760299222454 39.46613731845409),-0.3836760299222453,39.46613731845409,emt,Ciutat de Les Arts i de Les Ciencies
1940.0,Fonteta de Sant Lluís,"13,7,N7",POINT (-0.3687570774172895 39.44183578640397),-0.3687570774172894,39.44183578640397,emt,Ciutat de Les Arts i de Les Ciencies
2294.0,Amado Granell Mesado  - Antonio Sacramento,14,POINT (-0.360597484882995 39.45262602145227),-0.360597484882995,39.45262602145227,emt,Ciutat de Les Arts i de Les Ciencies
2297.0,Amado Granell Mesado  - Antonio Sacramento,14,POINT (-0.3602443818045523 39.45274143158424),-0.3602443818045522,39.45274143158424,emt,Ciutat de Les Arts i de Les Ciencies
533.0,Tres Forques - Pérez Galdós,71,POINT (-0.3890693247043982 39.464112133854066),-0.3890693247043981,39.46411213385407,emt,Ciutat de Les Arts i de Les Ciencies
1817.0,Font de la Figuera - Dr. Waksman,7,POINT (-0.372717361508024 39.456583879542784),-0.372717361508024,39.456583879542784,emt,En Corts
626.0,Fonteta Sant Lluís - Dr. Waksman,7,POINT (-0.3715842216929207 39.45571452052689),-0.3715842216929206,39.45571452052689,emt,En Corts
2277.0,Xàtiva,"10,11,28,60,62,67,7,70,71,72,73,9,C1,N4,N5",POINT (-0.3780300190989088 39.467883264908636),-0.3780300190989087,39.46788326490864,emt,En Corts
2105.0,Moncada - Alfara,26,POINT (-0.3877709702266676 39.54278297921955),-0.3877709702266676,39.54278297921955,emt,Na Rovella
2313.0,Institut Lluís Vives,"C1,N6",POINT (-0.3771005452392651 39.46863048006576),-0.377100545239265,39.46863048006576,emt,Na Rovella
2305.0,Democràcia - Velázquez,"73,N4",POINT (-0.4004405379418552 39.47343755922188),-0.4004405379418552,39.47343755922188,emt,Na Rovella
2222.0,Plaça de la Reina,C1,POINT (-0.3758163668971253 39.47361052631086),-0.3758163668971253,39.47361052631086,emt,Sant Isidre
1225.0,Camí nou de Picanya - Arquitecte Segura de Lago,"72,73",POINT (-0.4040167518559545 39.4563032174732),-0.4040167518559545,39.4563032174732,emt,Sant Isidre
2100.0,Tres Creus  - Campos Crespo,99,POINT (-0.3991533722362428 39.452784331289166),-0.3991533722362428,39.452784331289166,emt,Sant Isidre
545.0,Arquitecte Segura de Lago - Prof. Àngel Lacalle,"72,73,N5",POINT (-0.4042784685091552 39.455429618613074),-0.4042784685091551,39.455429618613074,emt,Sant Isidre
390.0,Terramelar,62,POINT (-0.4279307015844851 39.50819355102462),-0.4279307015844851,39.50819355102462,emt,Malilla
606.0,Parc Central,90,POINT (-0.3764721523610052 39.45790463610097),-0.3764721523610052,39.45790463610097,emt,Malilla
1822.0,Ausiàs March - Na Rovella,6,POINT (-0.3713292053477846 39.45013783002448),-0.3713292053477846,39.45013783002448,emt,Malilla
764.0,Plaça Amèrica,"10,12,24,25,4,94,95,N1,N8",POINT (-0.3641376990430476 39.46928963085881),-0.3641376990430475,39.46928963085881,emt,Malilla
2161.0,Mercat de Benimàmet,"62,N3",POINT (-0.4177851200613768 39.49909246592208),-0.4177851200613767,39.49909246592208,emt,Malilla
425.0,Pérez Galdós - Democràcia,"67,89",POINT (-0.3955983699722911 39.47446296440309),-0.3955983699722911,39.47446296440309,emt,Malilla
2157.0,Ausiàs March - Pianista Martínez Carrasco,6,POINT (-0.3695808725070024 39.44755351039576),-0.3695808725070024,39.44755351039576,emt,Malilla
1928.0,Gaspar Aguilar - Montesa,"9,N6",POINT (-0.3919985176855021 39.45417091112244),-0.3919985176855021,39.45417091112244,emt,Favara
1929.0,Gaspar Aguilar  - Dr. Tomas Sala,"9,N6",POINT (-0.3945208022148127 39.450423704699865),-0.3945208022148126,39.450423704699865,emt,Favara
1930.0,Gaspar Aguilar  - Dr.Tomas Sala,9,POINT (-0.394329476963075 39.45029128277088),-0.394329476963075,39.45029128277088,emt,Favara
1438.0,Dr. Tomàs Sala - Gaspar Aguilar,"9,99,N6",POINT (-0.3944724569368059 39.449104067974616),-0.3944724569368059,39.449104067974616,emt,L'Hort de senabre de Senabre
552.0,Pius XI - Manuel Simó,11,POINT (-0.3921945944583594 39.45976676171187),-0.3921945944583593,39.45976676171187,emt,L'Hort de senabre de Senabre
540.0,Camí nou de Picanya - Tres Creus,"72,73,N5",POINT (-0.4033659197447694 39.45752170203241),-0.4033659197447694,39.45752170203241,emt,L'Hort de senabre de Senabre
1932.0,Gaspar Aguilar - Costa i Borràs,9,POINT (-0.3906088453093768 39.45587125376543),-0.3906088453093768,39.45587125376543,emt,L'Hort de senabre de Senabre
2014.0,Teatre Principal,"31,4,6",POINT (-0.3742453703589538 39.47056078545704),-0.3742453703589538,39.47056078545704,emt,Natzaret
1310.0,Manuel Carboneres - Sant Francesc de Paula,"30,4",POINT (-0.3305817765481572 39.44621138408278),-0.3305817765481572,39.44621138408278,emt,Natzaret
2071.0,Ciutat Administrativa 9 d'Octubre,"73,95,98,99",POINT (-0.4050442099554933 39.470641956274534),-0.4050442099554933,39.47064195627453,emt,Natzaret
2084.0,Vinalesa,16,POINT (-0.3674442140952633 39.533671049329854),-0.3674442140952633,39.533671049329854,emt,Natzaret
576.0,Sant Vicent Màrtir - Joaquín Navarro,"27,64",POINT (-0.3846976938018522 39.4527911504647),-0.3846976938018521,39.4527911504647,emt,Natzaret
1980.0,Major de Natzaret - Castell de Pop,"30,4,95,N8",POINT (-0.3346088607125288 39.44853873629484),-0.3346088607125288,39.44853873629484,emt,Natzaret
61.0,Major de Natzaret - Vilanova i Piera,"30,4,95,N8",POINT (-0.3336825474565664 39.45193815237059),-0.3336825474565664,39.45193815237059,emt,Natzaret
586.0,La Torre,"27,N6",POINT (-0.3934715045179921 39.42738425310394),-0.3934715045179921,39.42738425310394,emt,Natzaret
1350.0,Sant Vicent Màrtir - Almudaina,"27,64,N6",POINT (-0.3844587554052317 39.45298658944731),-0.3844587554052317,39.45298658944731,emt,La Creu Coberta
1859.0,Carters - Pl. Santiago Suárez,"10,N6",POINT (-0.3884176269314534 39.452816897124215),-0.3884176269314534,39.452816897124215,emt,La Creu Coberta
1474.0,Accés Cementeri,10,POINT (-0.3969161178250977 39.4457785923486),-0.3969161178250976,39.4457785923486,emt,Cami Real
2238.0,Actor Antonio Ferrandis  - Font de St. Lluís,99,POINT (-0.367810375901573 39.44687503638482),-0.3678103759015729,39.44687503638482,emt,La Fonteta S.lluis
2239.0,Actor Antonio Ferrandis  - Font de St. Lluís,99,POINT (-0.3675883191031399 39.44642159361956),-0.3675883191031399,39.44642159361956,emt,La Fonteta S.lluis
631.0,Fonteta Sant Lluís - Riu Sec,"13,7,N7",POINT (-0.3671266365977058 39.44627470682367),-0.3671266365977058,39.44627470682367,emt,La Fonteta S.lluis
632.0,Gravador Jordán - Alabau i Arce,"13,7,N7",POINT (-0.3677261475746398 39.44433423747381),-0.3677261475746398,39.44433423747381,emt,La Fonteta S.lluis
635.0,Gravador Jordán - Riu Sec,"13,7,N7",POINT (-0.3669354581419245 39.446361148814496),-0.3669354581419245,39.446361148814496,emt,La Fonteta S.lluis
1425.0,Petxina - Túria,95,POINT (-0.3843030477931854 39.47960717312815),-0.3843030477931853,39.47960717312815,emt,La Fonteta S.lluis
1943.0,Bulevard Sud- Pont,64,POINT (-0.3864506933761335 39.446218205183264),-0.3864506933761334,39.446218205183264,emt,Sant Marcel.li
578.0,Sant Vicent Màrtir - Enginyer Josep Sirera,"27,N6",POINT (-0.3867787915270037 39.4455890986367),-0.3867787915270037,39.4455890986367,emt,Sant Marcel.li
1627.0,Dr. Lluch - Setmana Santa Marinera,"19,92,N9",POINT (-0.3287454254375914 39.4637397584662),-0.3287454254375914,39.4637397584662,emt,Sant Marcel.li
815.0,Plaça Espanya,"10,27,9,N6",POINT (-0.3812156649651316 39.46596632854621),-0.3812156649651316,39.46596632854621,emt,Sant Marcel.li
1111.0,Dr. Manuel Candela  - Sants Just i Pastor,"30,40",POINT (-0.3491019861573594 39.47036868159782),-0.3491019861573594,39.47036868159782,emt,L'Amistat
1117.0,Dr. Manuel Candela - Sants Just i Pastor,"30,40",POINT (-0.3494583857495673 39.470483708971614),-0.3494583857495673,39.470483708971614,emt,L'Amistat
1766.0,Guillem de Castro - Comissaria de policia,"11,28,C1",POINT (-0.3835672537232488 39.470921168887536),-0.3835672537232488,39.470921168887536,emt,L'Amistat
1733.0,Hospital Dr. Peset,"9,N6",POINT (-0.3933107688611551 39.45223404390701),-0.3933107688611551,39.45223404390701,emt,La Punta
1931.0,Hospital Dr. Peset,9,POINT (-0.3928998434459363 39.45244895804157),-0.3928998434459362,39.45244895804157,emt,La Punta
1981.0,Aras de los Olmos - Castell de Pop,"30,4,95,N8",POINT (-0.3331331949400889 39.44845367072225),-0.3331331949400888,39.44845367072225,emt,La Punta
1990.0,Estadi Ciutat de València,70,POINT (-0.3614754708955227 39.49225830991974),-0.3614754708955227,39.49225830991974,emt,La Punta
1774.0,Doctor Álvaro López - Vicent La Roda,99,POINT (-0.3310271902410387 39.48056693737326),-0.3310271902410386,39.48056693737326,emt,La Punta
1148.0,Font d'en Corts  - Alqueria Reial,14,POINT (-0.3595738771568246 39.44747944040017),-0.3595738771568246,39.44747944040017,emt,La Punta
2324.0,França - Camí Fondo del Grao,94,POINT (-0.3418106694653802 39.457843933244504),-0.3418106694653802,39.4578439332445,emt,La Punta
2213.0,Estadi de Mestalla,"10,12,80,93,N1",POINT (-0.3565012994641808 39.47538409500397),-0.3565012994641808,39.47538409500397,emt,La Punta
2047.0,Barraques del Figuero - Ignacio Zuloaga,"15,95",POINT (-0.3362859256303734 39.44962668755319),-0.3362859256303734,39.44962668755319,emt,La Punta
2207.0,Carrera del Riu  - Rotonda Autovia,"24,25",POINT (-0.3421937989057035 39.430805019861396),-0.3421937989057035,39.4308050198614,emt,La Punta
2208.0,Carrera del Riu  - Rotonda Autovia,"24,25",POINT (-0.3386862894172681 39.42987965327529),-0.3386862894172681,39.42987965327529,emt,La Punta
2176.0,Càmping la Devesa,25,POINT (-0.3094238812824255 39.32296644992034),-0.3094238812824255,39.32296644992034,emt,La Punta
2224.0,Ignacio de Zuloaga - Castell de Pop,"15,30,4",POINT (-0.3358788606977992 39.44759023176286),-0.3358788606977991,39.44759023176286,emt,La Punta
207.0,Primat Reig - Almassora,"11,90,N2",POINT (-0.3690741263664227 39.4882750594753),-0.3690741263664227,39.4882750594753,emt,La Punta
382.0,Mossén Miguel Tarin  - Miquel Agraït,62,POINT (-0.4163485495558049 39.49876092468515),-0.4163485495558048,39.49876092468515,emt,La Punta
758.0,Aiora - Mariano Ribera,"72,N5",POINT (-0.393327845938348 39.46467272765563),-0.3933278459383479,39.46467272765563,emt,La Punta
585.0,Forn d'Alcedo,"14,9",POINT (-0.3764052221178436 39.43234242206631),-0.3764052221178435,39.43234242206631,emt,La Punta
930.0,el Tremolar - Camí Racó,14,POINT (-0.3450247857428959 39.42143188185277),-0.3450247857428958,39.42143188185277,emt,La Punta
921.0,Carrera del Riu - Entrada Sanques,15,POINT (-0.3436242058665308 39.43543918524058),-0.3436242058665308,39.43543918524058,emt,La Punta
2163.0,Càmping Coll Vert,"24,25",POINT (-0.3324689017210463 39.39637147123203),-0.3324689017210462,39.39637147123203,emt,La Punta
2114.0,Blasco Ibáñez - Arnau de Vilanova,31,POINT (-0.3282313810585136 39.485286053465956),-0.3282313810585136,39.48528605346596,emt,La Punta
922.0,Carrera del Riu - Camí dels Anouers,15,POINT (-0.3431695290388164 39.43210556604138),-0.3431695290388164,39.43210556604138,emt,La Punta
940.0,Carrera del Riu - Casa Andrés,15,POINT (-0.3434787026201625 39.43545765219834),-0.3434787026201625,39.43545765219834,emt,La Punta
2186.0,El Perelló,25,POINT (-0.2770772445498572 39.274072301819764),-0.2770772445498572,39.27407230181976,emt,La Punta
2339.0,País Valencià - Salvador Giner,9,POINT (-0.3809192627406945 39.42635840378567),-0.3809192627406945,39.42635840378567,emt,La Carrasca
2044.0,Oceanogràfic,"15,95",POINT (-0.347712259536639 39.452089360320066),-0.347712259536639,39.45208936032007,emt,La Carrasca
1896.0,Tarongers - Facultat de Dret,"93,98",POINT (-0.3437611664032574 39.479154341017),-0.3437611664032574,39.479154341017,emt,La Carrasca
2051.0,Oceanogràfic,"15,95",POINT (-0.3474191095051209 39.452231747363676),-0.3474191095051209,39.45223174736368,emt,La Carrasca
2042.0,Ciutat de la Justícia,"15,24,25,35,95",POINT (-0.3543440380128188 39.45461725530147),-0.3543440380128188,39.45461725530147,emt,El Grau
125.0,Blasco Ibáñez - Actor Enrique Rambal,"31,81,N1",POINT (-0.3424810695076124 39.472942156142324),-0.3424810695076123,39.47294215614232,emt,El Grau
1809.0,Reus,"98,N10",POINT (-0.3800305451893264 39.48577524587978),-0.3800305451893264,39.48577524587978,emt,El Grau
1802.0,Centre de Salut Xile,32,POINT (-0.3559018375615003 39.471848813466174),-0.3559018375615003,39.471848813466174,emt,El Grau
167.0,Facultat de Filologia,"12,30,31,71,80,81",POINT (-0.3592042941014716 39.47683767702657),-0.3592042941014716,39.47683767702657,emt,Ciutat Jardi
117.0,Ramon Llull - Escultor Alfons Gabino,"40,71",POINT (-0.3471301591794946 39.47513216080303),-0.3471301591794946,39.47513216080303,emt,Ciutat Jardi
393.0,Velòdrom Lluís Puig,62,POINT (-0.426272562163733 39.501688776036005),-0.426272562163733,39.501688776036005,emt,Ciutat Jardi
508.0,Parc de l'Oest,"70,93,N4",POINT (-0.3956330814543013 39.4679386051274),-0.3956330814543013,39.4679386051274,emt,Ciutat Jardi
564.0,Cementeri,10,POINT (-0.3962233021150546 39.44806242190842),-0.3962233021150546,39.44806242190842,emt,Nou Moles
771.0,Torres dels Serrans,"28,95,C1",POINT (-0.375251024448177 39.4790937652779),-0.375251024448177,39.4790937652779,emt,Nou Moles
1566.0,Beniferri,"62,63,99,N3",POINT (-0.4000138296522475 39.49077183864252),-0.4000138296522475,39.49077183864252,emt,Nou Moles
2306.0,Democràcia - Conselleries,"73,N4",POINT (-0.4028089982171465 39.47271591004903),-0.4028089982171465,39.47271591004903,emt,Nou Moles
1841.0,Valladolid - Vinaròs,"12,70",POINT (-0.3624625764830283 39.48957374405483),-0.3624625764830282,39.48957374405483,emt,Nou Moles
2098.0,Hospital 9 d'Octubre,"98,99",POINT (-0.4004944263544219 39.47853373188218),-0.4004944263544219,39.47853373188218,emt,Nou Moles
483.0,Cid - Burgos,"70,93",POINT (-0.4000033131097677 39.46909989152238),-0.4000033131097677,39.46909989152238,emt,Nou Moles
2154.0,Parc Central,8,POINT (-0.3764386548335048 39.45830879001045),-0.3764386548335048,39.45830879001045,emt,Nou Moles
484.0,Cid - Passatge Vidal,"70,93,N4",POINT (-0.4032098687744392 39.46960970393574),-0.4032098687744392,39.46960970393574,emt,Nou Moles
370.0,Campanar - Pius XII,90,POINT (-0.393231940663728 39.48042099901838),-0.3932319406637279,39.48042099901838,emt,Benimamet
1721.0,Corts Valencianes - Dr. Barraquer,"16,N2",POINT (-0.3651778594458527 39.508722204627325),-0.3651778594458527,39.508722204627325,emt,Benimamet
967.0,Ramón Asensio - Guàrdia Civil,10,POINT (-0.3591744657483553 39.481774341351915),-0.3591744657483553,39.48177434135192,emt,Benimamet
1775.0,Palau de la Música,94,POINT (-0.3604706272261804 39.46725379907846),-0.3604706272261804,39.46725379907846,emt,Benimamet
663.0,el Tremolar - Crist del Refugi,14,POINT (-0.3611437611019245 39.42362186950453),-0.3611437611019245,39.42362186950453,emt,Benimamet
1305.0,Na Jordana,"28,95,C1",POINT (-0.3809810613953248 39.48107516798812),-0.3809810613953248,39.48107516798812,emt,Benimamet
383.0,Dr. Soriano Benlloch - Rafael Tenes Escrich,62,POINT (-0.4173282952580855 39.49955546473998),-0.4173282952580855,39.49955546473998,emt,Benimamet
1332.0,Garbí,28,POINT (-0.3940344980711975 39.49194938403),-0.3940344980711975,39.49194938403,emt,Benimamet
1015.0,Jesús Morante Borràs  -,15,POINT (-0.344281002073847 39.449373939290034),-0.344281002073847,39.449373939290034,emt,Benimamet
1026.0,Ribàs  - Ador,14,POINT (-0.3607102765834877 39.43243787719991),-0.3607102765834877,39.43243787719991,emt,Benimamet
397.0,Felipe Valls - Lluís Cano,"62,N3",POINT (-0.4191237742755592 39.501427898376356),-0.4191237742755592,39.50142789837636,emt,Benimamet
1229.0,Orriols - Sant Miquel dels Reis,11,POINT (-0.3688738126228687 39.49693001358037),-0.3688738126228686,39.49693001358037,emt,Benimamet
1365.0,Tomàs Montañana - França,40,POINT (-0.3528515132034492 39.461067519382574),-0.3528515132034492,39.461067519382574,emt,La Llum
25.0,la Malva-rosa - Sant Joan de Deu,"19,31,92,N1",POINT (-0.3281644707613916 39.47737855580582),-0.3281644707613916,39.47737855580582,emt,Beniferri
1441.0,Dr. Tomàs Sala  - Sant Vicent Màrtir,"18,9,99,N6",POINT (-0.3872260464914333 39.4463937783378),-0.3872260464914333,39.4463937783378,emt,Beniferri
1448.0,Camp de Túria - Mestre Rodrigo,"62,N3",POINT (-0.4066151511261447 39.49306996221396),-0.4066151511261447,39.49306996221396,emt,Beniferri
1475.0,Tanatori Municipal,10,POINT (-0.397940461286779 39.44294482850522),-0.3979404612867789,39.44294482850522,emt,Beniferri
2196.0,Embarcador de l'Albufera,"24,25",POINT (-0.3234285607803438 39.34951763623163),-0.3234285607803438,39.34951763623163,emt,El Palmar
2168.0,Embarcador de l'Albufera,"24,25",POINT (-0.3235743539468294 39.34941901999708),-0.3235743539468294,39.34941901999708,emt,El Palmar
1546.0,La Malva-rosa - Gran Canària,92,POINT (-0.3288024115801968 39.483501925787834),-0.3288024115801968,39.48350192578784,emt,El Palmar
1551.0,La Cadena - Pare Antón Martí,"92,93,98",POINT (-0.3290620373233248 39.47543605408529),-0.3290620373233248,39.47543605408529,emt,El Palmar
323.0,Sagunt - Pare Urbà,"16,26,6",POINT (-0.3750146568891615 39.48882829404498),-0.3750146568891615,39.48882829404498,emt,El Palmar
2165.0,Pinars  - El Saler,"24,25",POINT (-0.3325454277289312 39.38320878943973),-0.3325454277289312,39.38320878943973,emt,El Saler
2198.0,Gola de Puchol,"24,25",POINT (-0.3208605882160213 39.357493611266456),-0.3208605882160212,39.357493611266456,emt,El Saler
2197.0,Gola de Puchol,"24,25",POINT (-0.3222803376987665 39.354545358924284),-0.3222803376987665,39.35454535892429,emt,El Saler
2167.0,Gola de Puchol,"24,25",POINT (-0.3223136971724078 39.35464414341952),-0.3223136971724077,39.35464414341952,emt,El Saler
2166.0,Gola de Puchol,"24,25",POINT (-0.320997072417459 39.357225759984274),-0.320997072417459,39.357225759984274,emt,El Saler
2169.0,Pinars - Carretera del Palmar,"24,25",POINT (-0.3197203382848217 39.34139785704378),-0.3197203382848216,39.34139785704378,emt,El Saler
364.0,Campanar - Ricardo Micó,"60,90",POINT (-0.3906879837137759 39.48589174893528),-0.3906879837137759,39.48589174893528,emt,El Saler
2175.0,Carretera del Palmar - Pinars,"24,25",POINT (-0.3195565116948265 39.34146210764148),-0.3195565116948264,39.34146210764148,emt,El Saler
1536.0,Parc Gulliver,"19,94",POINT (-0.3584122988500872 39.463167259608106),-0.3584122988500872,39.463167259608106,emt,El Saler
326.0,Constitució - Xest,"16,26,6,N10",POINT (-0.3759976073469921 39.48931273580833),-0.375997607346992,39.48931273580833,emt,El Saler
700.0,Hospital General,"93,N4",POINT (-0.4057527563206554 39.46951159906982),-0.4057527563206554,39.46951159906982,emt,El Saler
1369.0,Tres Creus  - Pare Esteban Pernet,"71,N5",POINT (-0.4061249585406528 39.46738211830844),-0.4061249585406528,39.46738211830844,emt,La Fontsanta
1274.0,Mercat de Castilla,"70,73,N5",POINT (-0.4063797881450883 39.46600430866627),-0.4063797881450883,39.46600430866627,emt,La Fontsanta
1242.0,Mediterrània - Dr. Lluch,32,POINT (-0.3285674711265837 39.467571542526095),-0.3285674711265837,39.467571542526095,emt,La Fontsanta
1128.0,Mercat de Torrefiel,"6,60",POINT (-0.3762339814634081 39.497939392725726),-0.3762339814634081,39.497939392725726,emt,La Fontsanta
1035.0,Aragó - Finlàndia,"10,12,80,93,N1",POINT (-0.358644891942609 39.470826231572865),-0.3586448919426089,39.47082623157287,emt,La Fontsanta
1370.0,Pare Esteban Pernet - Misericòrdia,"71,N5",POINT (-0.409471463179383 39.46723058662067),-0.409471463179383,39.46723058662067,emt,La Fontsanta
1052.0,Eugènia Viñes - Mare de Déu del Sufragi,32,POINT (-0.3253349908919775 39.46688930739735),-0.3253349908919775,39.46688930739735,emt,La Fontsanta
1120.0,Tomàs Montañana  - Astúries,40,POINT (-0.352307620145342 39.46360792755297),-0.3523076201453419,39.46360792755297,emt,La Fontsanta
496.0,Cid - Hospital,"93,98,N5",POINT (-0.4098955257577664 39.46957692413595),-0.4098955257577664,39.46957692413595,emt,La Fontsanta
795.0,La Bene,"28,C1",POINT (-0.3836940721505621 39.47784091946038),-0.3836940721505621,39.47784091946038,emt,Sant Llorens
1840.0,Duc de Mandas - Motilla del Palancar,12,POINT (-0.3656909592142422 39.490866757691556),-0.3656909592142422,39.49086675769156,emt,Sant Llorens
246.0,Constitució - Duc de Mandas,"16,N2",POINT (-0.3719127426578701 39.49458023587792),-0.3719127426578701,39.49458023587792,emt,Els Orriols
554.0,Conca - Mossén Fenollar,11,POINT (-0.3903088986465407 39.46172798865451),-0.3903088986465406,39.46172798865451,emt,Els Orriols
250.0,Constitució  - Tavernes Blanques,"16,N2",POINT (-0.3678020745448472 39.50420124851776),-0.3678020745448471,39.50420124851776,emt,Els Orriols
257.0,Constitució  - Tavernes Blanques,"16,N2",POINT (-0.3676891629209386 39.50468991014583),-0.3676891629209385,39.50468991014583,emt,Els Orriols
577.0,Creu Coberta,"27,64",POINT (-0.3857975205030761 39.448368349079175),-0.3857975205030761,39.448368349079175,emt,Els Orriols
2179.0,Gavines - Entrada Filero,25,POINT (-0.2917894513587539 39.3019644290928),-0.2917894513587539,39.3019644290928,emt,El Perellonet
2189.0,Gavines - Front Entrada Ventura,25,POINT (-0.2837736476044978 39.2883832294227),-0.2837736476044977,39.2883832294227,emt,El Perellonet
472.0,Petxina - Racó d'Ademús,"73,95",POINT (-0.4024640064896443 39.47352355248152),-0.4024640064896443,39.47352355248152,emt,El Perellonet
