municipio,tipo,id_x,nombre_x,geometry_x,longitud_x,latitud_x,linea_x,intento1_x,indices,id_y,nombre_y,linea_y,geometry_y,longitud_y,latitud_y,intento1_y
La Creu del Grau,emt,1958.0,Pintor Maella - Illes Can�ries,POINT (-0.34632803993471 39.463474659223436),-0.34632803993470956,39.463474659223436,,Pintor Maella - Illes Can�ries,551,2070.0,Ciutat Administrativa 9 d'Octubre (2070),"73,95,98,99",POINT (-0.4055931856745867 39.47208325795632),-0.4055931856745867,39.47208325795632,Ciutat Administrativa 9 d'Octubre 
La Creu del Grau,emt,1958.0,Pintor Maella - Illes Can�ries,POINT (-0.34632803993471 39.463474659223436),-0.34632803993470956,39.463474659223436,,Pintor Maella - Illes Can�ries,551,1958.0,Pintor Maella - Illes Canàries (1958),35,POINT (-0.346328069987062 39.463474786032265),-0.34632806998706195,39.463474786032265,Pintor Maella - Illes Canàries 
La Creu del Grau,emt,2027.0,Port - Trafalgar,POINT (-0.344192002025576 39.46330622836274),-0.34419200202557637,39.46330622836274,,Port - Trafalgar,552,2027.0,Port - Trafalgar (2027),"30,4,92,N8",POINT (-0.3441919620589243 39.46330636258073),-0.34419196205892433,39.46330636258073,Port - Trafalgar 
La Creu del Grau,emt,2027.0,Port - Trafalgar,POINT (-0.344192002025576 39.46330622836274),-0.34419200202557637,39.46330622836274,,Port - Trafalgar,552,2085.0,Torrefiel (2085),"6,60",POINT (-0.3771525112521627 39.498528205767464),-0.3771525112521627,39.498528205767464,Torrefiel 
La Creu del Grau,emt,2060.0,Eivissa (par) - Illes Can�ries,POINT (-0.339866593764769 39.46125231062092),-0.33986659376476924,39.46125231062092,,Eivissa  - Illes Can�ries,553,2060.0,Eivissa (parell) - Illes Canàries (2060),"99,N9",POINT (-0.3398665537913346 39.46125244483722),-0.3398665537913346,39.46125244483722,Eivissa  - Illes Canàries 
Mont-Olivet,emt,1364.0,Regne de Val�ncia (par) - Alcalde Reig,POINT (-0.360861801972986 39.46205674200951),-0.3608618019729864,39.46205674200951,,Regne de Val�ncia  - Alcalde Reig,554,2066.0,Hospital 9 d'Octubre (2066),"67,98,99",POINT (-0.4028881788496154 39.47846821234381),-0.4028881788496154,39.47846821234381,Hospital 9 d'Octubre 
Mont-Olivet,emt,2291.0,Amado Granell Mesado (par) - Llu�s Oliag,POINT (-0.365698775997272 39.45972771263839),-0.3656987759972715,39.45972771263839,,Amado Granell Mesado  - Llu�s Oliag,555,2291.0,Amado Granell Mesado (parell) - Lluís Oliag (2291),"35,6,N9",POINT (-0.3656987808229436 39.45972789292361),-0.36569878082294355,39.45972789292361,Amado Granell Mesado  - Lluís Oliag 
Mont-Olivet,emt,2291.0,Amado Granell Mesado (par) - Llu�s Oliag,POINT (-0.365698775997272 39.45972771263839),-0.3656987759972715,39.45972771263839,,Amado Granell Mesado  - Llu�s Oliag,555,2300.0,Amado Granell Mesado (imparell) - Lluís Oliag (2300),"35,N9",POINT (-0.3651885839312649 39.45979828929343),-0.3651885839312649,39.45979828929343,Amado Granell Mesado  - Lluís Oliag 
Mont-Olivet,emt,2300.0,Amado Granell Mesado (impar) - Llu�s Oliag,POINT (-0.365188601651173 39.459798127536935),-0.36518860165117345,39.459798127536935,,Amado Granell Mesado  - Llu�s Oliag,556,2113.0,Blasco Ibáñez - Mar Tirreno (2113),31,POINT (-0.3275985358265318 39.4877585796915),-0.3275985358265318,39.4877585796915,Blasco Ibáñez - Mar Tirreno 
Mont-Olivet,emt,679.0,Escultor J. Capuz (impar) - la Plata,POINT (-0.360270253347098 39.45834547029357),-0.3602702533470978,39.45834547029357,,Escultor J. Capuz  - la Plata,558,679.0,Escultor J. Capuz (imparell) - la Plata (679),"13,14,18",POINT (-0.3602702697703499 39.45834565084232),-0.3602702697703499,39.45834565084232,Escultor J. Capuz  - la Plata 
Mont-Olivet,emt,679.0,Escultor J. Capuz (impar) - la Plata,POINT (-0.360270253347098 39.45834547029357),-0.3602702533470978,39.45834547029357,,Escultor J. Capuz  - la Plata,558,684.0,Escultor J. Capuz (parell) - la Plata (684),"14,18",POINT (-0.3606172965697816 39.45855752749811),-0.36061729656978164,39.45855752749811,Escultor J. Capuz  - la Plata 
Mont-Olivet,emt,683.0,Escultor J. Capuz (par) - Pere Aleixandre,POINT (-0.361809563153264 39.4603467716203),-0.36180956315326424,39.4603467716203,,Escultor J. Capuz  - Pere Aleixandre,559,2320.0,Hospital Dr. Peset - Primer de Maig (2320),18,POINT (-0.3939532761410799 39.45038127889592),-0.3939532761410799,39.45038127889592,Hospital Dr. Peset - Primer de Maig 
Mont-Olivet,emt,684.0,Escultor J. Capuz (par) - la Plata,POINT (-0.36061727810455 39.45855740095576),-0.36061727810454974,39.45855740095576,,Escultor J. Capuz  - la Plata,560,1862.0,Constitució - Coronel Montesinos (1862),"16,N2",POINT (-0.3733657791557381 39.49328629957593),-0.3733657791557381,39.49328629957593,Constitució - Coronel Montesinos 
Mont-Olivet,emt,684.0,Escultor J. Capuz (par) - la Plata,POINT (-0.36061727810455 39.45855740095576),-0.36061727810454974,39.45855740095576,,Escultor J. Capuz  - la Plata,560,1801.0,Finlàndia - Aragó (1801),32,POINT (-0.3587571550721798 39.47149430617416),-0.3587571550721798,39.47149430617416,Finlàndia - Aragó 
La Raiosa,emt,1687.0,Giorgeta - Carcaixent,POINT (-0.385752339609987 39.460661691722756),-0.38575233960998684,39.460661691722756,,Giorgeta - Carcaixent,561,1687.0,Giorgeta - Carcaixent (1687),"27,89",POINT (-0.385453243476481 39.46047106004427),-0.385453243476481,39.46047106004427,Giorgeta - Carcaixent 
La Raiosa,emt,1860.0,Uruguai - Marques de Bellet,POINT (-0.386851537514251 39.455670297322364),-0.38685153751425144,39.455670297322364,,Uruguai - Marques de Bellet,562,1860.0,Uruguai - Marques de Bellet (1860),10,POINT (-0.3868514972967105 39.45567044055931),-0.3868514972967105,39.45567044055931,Uruguai - Marques de Bellet 
La Raiosa,emt,546.0,Jes�s - Callosa d'en Sarri�,POINT (-0.387347750329346 39.46184619314258),-0.3873477503293465,39.46184619314258,,Jes�s - Callosa d'en Sarri�,563,1858.0,Estació del Nord - Castelló (1858),"15,19,7,N7",POINT (-0.3768044017627947 39.466285570394696),-0.3768044017627947,39.466285570394696,Estació del Nord - Castelló 
La Raiosa,emt,972.0,Uruguai - Misser Rabassa,POINT (-0.387065325695897 39.45692318712928),-0.38706532569589713,39.45692318712928,,Uruguai - Misser Rabassa,564,1919.0,Poliesportiu Natzaret - Pont de les Drassanes (1919),"30,4,95,N8",POINT (-0.3320645640384786 39.451857131525855),-0.33206456403847856,39.451857131525855,Poliesportiu Natzaret - Pont de les Drassanes 
La Raiosa,emt,972.0,Uruguai - Misser Rabassa,POINT (-0.387065325695897 39.45692318712928),-0.38706532569589713,39.45692318712928,,Uruguai - Misser Rabassa,564,972.0,Uruguai - Misser Rabassa (972),10,POINT (-0.3870652728562041 39.456923357109),-0.3870652728562041,39.456923357109,Uruguai - Misser Rabassa 
Ciutat de Les Arts i de Les Ciencies,emt,1419.0,Inst. Obrer de Val. (par) - Autopista Saler,POINT (-0.35673571867709 39.45607627068371),-0.35673571867709,39.45607627068371,,Inst. Obrer de Val.  - Autopista Saler,565,739.0,Jesús - Sant Francesc de Borja (739),"10,11,27,71,9,N6",POINT (-0.3836760299222454 39.46613731845409),-0.38367602992224537,39.46613731845409,Jesús - Sant Francesc de Borja 
Ciutat de Les Arts i de Les Ciencies,emt,1419.0,Inst. Obrer de Val. (par) - Autopista Saler,POINT (-0.35673571867709 39.45607627068371),-0.35673571867709,39.45607627068371,,Inst. Obrer de Val.  - Autopista Saler,565,1940.0,Fonteta de Sant Lluís (1940),"13,7,N7",POINT (-0.3687570774172895 39.44183578640397),-0.36875707741728947,39.44183578640397,Fonteta de Sant Lluís 
Ciutat de Les Arts i de Les Ciencies,emt,2294.0,Amado Granell Mesado (par) - Antonio Sacramento,POINT (-0.360597503631021 39.45262583269337),-0.3605975036310214,39.45262583269337,,Amado Granell Mesado  - Antonio Sacramento,569,2294.0,Amado Granell Mesado (parell) - Antonio Sacramento (2294),14,POINT (-0.360597484882995 39.45262602145227),-0.360597484882995,39.45262602145227,Amado Granell Mesado  - Antonio Sacramento 
Ciutat de Les Arts i de Les Ciencies,emt,2294.0,Amado Granell Mesado (par) - Antonio Sacramento,POINT (-0.360597503631021 39.45262583269337),-0.3605975036310214,39.45262583269337,,Amado Granell Mesado  - Antonio Sacramento,569,2297.0,Amado Granell Mesado (imparell) - Antonio Sacramento (2297),14,POINT (-0.3602443818045523 39.45274143158424),-0.36024438180455226,39.45274143158424,Amado Granell Mesado  - Antonio Sacramento 
Ciutat de Les Arts i de Les Ciencies,emt,2295.0,Amado Granell Mesado (par) - Antonio Ferrandis,POINT (-0.359201447726759 39.450648670837715),-0.3592014477267588,39.450648670837715,,Amado Granell Mesado  - Antonio Ferrandis,570,533.0,Tres Forques - Pérez Galdós (533),71,POINT (-0.3890693247043982 39.464112133854066),-0.38906932470439815,39.464112133854066,Tres Forques - Pérez Galdós 
En Corts,emt,1817.0,Font de la Figuera - Dr. Waksman,POINT (-0.372717415059002 39.45658369156844),-0.37271741505900174,39.45658369156844,,Font de la Figuera - Dr. Waksman,571,1817.0,Font de la Figuera - Dr. Waksman (1817),7,POINT (-0.372717361508024 39.456583879542784),-0.37271736150802404,39.456583879542784,Font de la Figuera - Dr. Waksman 
En Corts,emt,626.0,Fonteta Sant Llu�s - Dr. Waksman,POINT (-0.371584179986081 39.45571439346042),-0.3715841799860813,39.45571439346042,,Fonteta Sant Llu�s - Dr. Waksman,573,626.0,Fonteta Sant Lluís - Dr. Waksman (626),7,POINT (-0.3715842216929207 39.45571452052689),-0.37158422169292066,39.45571452052689,Fonteta Sant Lluís - Dr. Waksman 
En Corts,emt,626.0,Fonteta Sant Llu�s - Dr. Waksman,POINT (-0.371584179986081 39.45571439346042),-0.3715841799860813,39.45571439346042,,Fonteta Sant Llu�s - Dr. Waksman,573,2277.0,Xàtiva (2277),"10,11,28,60,62,67,7,70,71,72,73,9,C1,N4,N5",POINT (-0.3780300190989088 39.467883264908636),-0.37803001909890876,39.467883264908636,Xàtiva 
Na Rovella,emt,2298.0,Amado Granell Mesado (impar) - Arabista Ambrosio Huici,POINT (-0.362376031895238 39.45559505898075),-0.36237603189523837,39.45559505898075,,Amado Granell Mesado  - Arabista Ambrosio Huici,575,2105.0,Moncada - Alfara (2105),26,POINT (-0.3877709702266676 39.54278297921955),-0.3877709702266676,39.54278297921955,Moncada - Alfara 
Na Rovella,emt,2298.0,Amado Granell Mesado (impar) - Arabista Ambrosio Huici,POINT (-0.362376031895238 39.45559505898075),-0.36237603189523837,39.45559505898075,,Amado Granell Mesado  - Arabista Ambrosio Huici,575,2313.0,Institut Lluís Vives (2313),"C1,N6",POINT (-0.3771005452392651 39.46863048006576),-0.37710054523926506,39.46863048006576,Institut Lluís Vives 
Na Rovella,emt,650.0,Germans Maristes (impar) - Poliesportiu,POINT (-0.365797048012775 39.4525003782325),-0.3657970480127745,39.4525003782325,,Germans Maristes  - Poliesportiu,576,2305.0,Democràcia - Velázquez (2305),"73,N4",POINT (-0.4004405379418552 39.47343755922188),-0.4004405379418552,39.47343755922188,Democràcia - Velázquez 
Sant Isidre,emt,1225.0,Cam� nou de Picanya - Arquitecte Segura de Lago,POINT (-0.404016803650748 39.4563030744885),-0.4040168036507483,39.4563030744885,,Cam� nou de Picanya - Arquitecte Segura de Lago,577,2222.0,Plaça de la Reina (2222),C1,POINT (-0.3758163668971253 39.47361052631086),-0.3758163668971253,39.47361052631086,Plaça de la Reina 
Sant Isidre,emt,1225.0,Cam� nou de Picanya - Arquitecte Segura de Lago,POINT (-0.404016803650748 39.4563030744885),-0.4040168036507483,39.4563030744885,,Cam� nou de Picanya - Arquitecte Segura de Lago,577,1225.0,Camí nou de Picanya - Arquitecte Segura de Lago (1225),"72,73",POINT (-0.4040167518559545 39.4563032174732),-0.40401675185595454,39.4563032174732,Camí nou de Picanya - Arquitecte Segura de Lago 
Sant Isidre,emt,2243.0,Tres Creus - Campos Crespo,POINT (-0.399827206903122 39.45426612097),-0.39982720690312196,39.45426612097,,Tres Creus - Campos Crespo,578,2100.0,Tres Creus (parell) - Campos Crespo (2100),99,POINT (-0.3991533722362428 39.452784331289166),-0.3991533722362428,39.452784331289166,Tres Creus  - Campos Crespo 
Sant Isidre,emt,545.0,Arquitecte Segura de Lago - Prof. �ngel Lacalle,POINT (-0.404278439023082 39.45542947381295),-0.40427843902308186,39.45542947381295,,Arquitecte Segura de Lago - Prof. �ngel Lacalle,579,545.0,Arquitecte Segura de Lago - Prof. Àngel Lacalle (545),"72,73,N5",POINT (-0.4042784685091552 39.455429618613074),-0.40427846850915516,39.455429618613074,Arquitecte Segura de Lago - Prof. Àngel Lacalle 
Malilla,emt,1355.0,Olt� - Ausi�s March,POINT (-0.373953748786886 39.45315693381298),-0.37395374878688625,39.45315693381298,,Olt� - Ausi�s March,580,390.0,Terramelar  (390),62,POINT (-0.4279307015844851 39.50819355102462),-0.4279307015844851,39.50819355102462,Terramelar  
Malilla,emt,1822.0,Ausi�s March - Na Rovella,POINT (-0.371329211439704 39.450137668003656),-0.37132921143970393,39.450137668003656,,Ausi�s March - Na Rovella,581,606.0,Parc Central (606),90,POINT (-0.3764721523610052 39.45790463610097),-0.3764721523610052,39.45790463610097,Parc Central 
Malilla,emt,1822.0,Ausi�s March - Na Rovella,POINT (-0.371329211439704 39.450137668003656),-0.37132921143970393,39.450137668003656,,Ausi�s March - Na Rovella,581,1822.0,Ausiàs March - Na Rovella (1822),6,POINT (-0.3713292053477846 39.45013783002448),-0.37132920534778463,39.45013783002448,Ausiàs March - Na Rovella 
Malilla,emt,610.0,Malilla - Olt�,POINT (-0.378887043923193 39.4525496613637),-0.3788870439231926,39.4525496613637,,Malilla - Olt�,582,764.0,Plaça Amèrica (764),"10,12,24,25,4,94,95,N1,N8",POINT (-0.3641376990430476 39.46928963085881),-0.36413769904304755,39.46928963085881,Plaça Amèrica 
Malilla,emt,611.0,Malilla (par) - Illa Cabrera,POINT (-0.379702193818332 39.44884829758458),-0.37970219381833226,39.44884829758458,,Malilla  - Illa Cabrera,583,2161.0,Mercat de Benimàmet (2161),"62,N3",POINT (-0.4177851200613768 39.49909246592208),-0.41778512006137675,39.49909246592208,Mercat de Benimàmet 
Malilla,emt,611.0,Malilla (par) - Illa Cabrera,POINT (-0.379702193818332 39.44884829758458),-0.37970219381833226,39.44884829758458,,Malilla  - Illa Cabrera,583,425.0,Pérez Galdós - Democràcia (425),"67,89",POINT (-0.3955983699722911 39.47446296440309),-0.3955983699722911,39.47446296440309,Pérez Galdós - Democràcia 
Malilla,emt,612.0,Malilla (par) - Illa Formentera,POINT (-0.380204050954882 39.44693649564668),-0.38020405095488224,39.44693649564668,,Malilla  - Illa Formentera,584,2157.0,Ausiàs March - Pianista Martínez Carrasco (2157),6,POINT (-0.3695808725070024 39.44755351039576),-0.3695808725070024,39.44755351039576,Ausiàs March - Pianista Martínez Carrasco 
Favara,emt,1928.0,Gaspar Aguilar - Montesa,POINT (-0.391998467019731 39.454170711791136),-0.3919984670197307,39.454170711791136,,Gaspar Aguilar - Montesa,585,1928.0,Gaspar Aguilar - Montesa (1928),"9,N6",POINT (-0.3919985176855021 39.45417091112244),-0.3919985176855021,39.45417091112244,Gaspar Aguilar - Montesa 
Favara,emt,1929.0,Gaspar Aguilar (par) - Dr. Tomas Sala,POINT (-0.394520842077528 39.45042357046084),-0.39452084207752847,39.45042357046084,,Gaspar Aguilar  - Dr. Tomas Sala,586,1929.0,Gaspar Aguilar (parell) - Dr. Tomas Sala (1929),"9,N6",POINT (-0.3945208022148127 39.450423704699865),-0.39452080221481267,39.450423704699865,Gaspar Aguilar  - Dr. Tomas Sala 
Favara,emt,1929.0,Gaspar Aguilar (par) - Dr. Tomas Sala,POINT (-0.394520842077528 39.45042357046084),-0.39452084207752847,39.45042357046084,,Gaspar Aguilar  - Dr. Tomas Sala,586,1930.0,Gaspar Aguilar (imparell) - Dr.Tomas Sala (1930),9,POINT (-0.394329476963075 39.45029128277088),-0.394329476963075,39.45029128277088,Gaspar Aguilar  - Dr.Tomas Sala 
L'Hort de senabre de Senabre,emt,1438.0,Dr. Tom�s Sala - Gaspar Aguilar,POINT (-0.394472449686389 39.44910395069711),-0.39447244968638867,39.44910395069711,,Dr. Tom�s Sala - Gaspar Aguilar,587,1438.0,Dr. Tomàs Sala - Gaspar Aguilar (1438),"9,99,N6",POINT (-0.3944724569368059 39.449104067974616),-0.39447245693680594,39.449104067974616,Dr. Tomàs Sala - Gaspar Aguilar 
L'Hort de senabre de Senabre,emt,1438.0,Dr. Tom�s Sala - Gaspar Aguilar,POINT (-0.394472449686389 39.44910395069711),-0.39447244968638867,39.44910395069711,,Dr. Tom�s Sala - Gaspar Aguilar,587,552.0,Pius XI - Manuel Simó (552),11,POINT (-0.3921945944583594 39.45976676171187),-0.39219459445835936,39.45976676171187,Pius XI - Manuel Simó 
L'Hort de senabre de Senabre,emt,1930.0,Gaspar Aguilar (impar) - Dr.Tomas Sala,POINT (-0.394329519176221 39.450291085522686),-0.3943295191762212,39.450291085522686,,Gaspar Aguilar  - Dr.Tomas Sala,588,540.0,Camí nou de Picanya - Tres Creus (540),"72,73,N5",POINT (-0.4033659197447694 39.45752170203241),-0.4033659197447694,39.45752170203241,Camí nou de Picanya - Tres Creus 
L'Hort de senabre de Senabre,emt,1932.0,Gaspar Aguilar - Costa i Borr�s,POINT (-0.390608897130784 39.4558711107876),-0.3906088971307842,39.4558711107876,,Gaspar Aguilar - Costa i Borr�s,589,1932.0,Gaspar Aguilar - Costa i Borràs (1932),9,POINT (-0.3906088453093768 39.45587125376543),-0.3906088453093768,39.45587125376543,Gaspar Aguilar - Costa i Borràs 
Natzaret,emt,1310.0,Manuel Carboneres - Sant Francesc de Paula,POINT (-0.330581737672094 39.44621118499722),-0.3305817376720937,39.44621118499722,,Manuel Carboneres - Sant Francesc de Paula,591,2014.0,Teatre Principal (2014),"31,4,6",POINT (-0.3742453703589538 39.47056078545704),-0.3742453703589538,39.47056078545704,Teatre Principal 
Natzaret,emt,1310.0,Manuel Carboneres - Sant Francesc de Paula,POINT (-0.330581737672094 39.44621118499722),-0.3305817376720937,39.44621118499722,,Manuel Carboneres - Sant Francesc de Paula,591,1310.0,Manuel Carboneres - Sant Francesc de Paula (1310),"30,4",POINT (-0.3305817765481572 39.44621138408278),-0.3305817765481572,39.44621138408278,Manuel Carboneres - Sant Francesc de Paula 
Natzaret,emt,1585.0,Castell de Pop - Jes�s Natzar�,POINT (-0.331775998821652 39.44747010572517),-0.3317759988216524,39.44747010572517,,Castell de Pop - Jes�s Natzar�,592,2071.0,Ciutat Administrativa 9 d'Octubre (2071),"73,95,98,99",POINT (-0.4050442099554933 39.470641956274534),-0.40504420995549334,39.470641956274534,Ciutat Administrativa 9 d'Octubre 
Natzaret,emt,1919.0,Parc Natzaret - Pont de les Drassanes,POINT (-0.332064535390959 39.451856968710686),-0.33206453539095887,39.451856968710686,,Parc Natzaret - Pont de les Drassanes,593,2084.0,Vinalesa (2084),16,POINT (-0.3674442140952633 39.533671049329854),-0.3674442140952633,39.533671049329854,Vinalesa 
Natzaret,emt,1980.0,Major de Natzaret - Castell de Pop,POINT (-0.334608866201914 39.44853859228057),-0.33460886620191405,39.44853859228057,,Major de Natzaret - Castell de Pop,594,576.0,Sant Vicent Màrtir - Joaquín Navarro (576),"27,64",POINT (-0.3846976938018522 39.4527911504647),-0.38469769380185215,39.4527911504647,Sant Vicent Màrtir - Joaquín Navarro 
Natzaret,emt,1980.0,Major de Natzaret - Castell de Pop,POINT (-0.334608866201914 39.44853859228057),-0.33460886620191405,39.44853859228057,,Major de Natzaret - Castell de Pop,594,1980.0,Major de Natzaret - Castell de Pop (1980),"30,4,95,N8",POINT (-0.3346088607125288 39.44853873629484),-0.3346088607125288,39.44853873629484,Major de Natzaret - Castell de Pop 
Natzaret,emt,61.0,Major de Natzaret - Vilanova i Piera,POINT (-0.333682589153175 39.45193797315206),-0.333682589153175,39.45193797315206,,Major de Natzaret - Vilanova i Piera,595,61.0,Major de Natzaret - Vilanova i Piera (61),"30,4,95,N8",POINT (-0.3336825474565664 39.45193815237059),-0.3336825474565664,39.45193815237059,Major de Natzaret - Vilanova i Piera 
Natzaret,emt,70.0,Parc Natzaret - Moraira,POINT (-0.332428780160046 39.450558969411105),-0.33242878016004557,39.450558969411105,,Parc Natzaret - Moraira,597,586.0,La Torre (586),"27,N6",POINT (-0.3934715045179921 39.42738425310394),-0.3934715045179921,39.42738425310394,La Torre 
La Creu Coberta,emt,1350.0,Sant Vicent M�rtir - Almudaina,POINT (-0.38445874951967 39.452986436164814),-0.3844587495196701,39.452986436164814,,Sant Vicent M�rtir - Almudaina,598,1350.0,Sant Vicent Màrtir - Almudaina (1350),"27,64,N6",POINT (-0.3844587554052317 39.45298658944731),-0.3844587554052317,39.45298658944731,Sant Vicent Màrtir - Almudaina 
La Creu Coberta,emt,1859.0,Carters - Pl. Santiago Su�rez,POINT (-0.388417598488706 39.45281672531728),-0.3884175984887057,39.45281672531728,,Carters - Pl. Santiago Su�rez,599,1859.0,Carters - Pl. Santiago Suárez (1859),"10,N6",POINT (-0.3884176269314534 39.452816897124215),-0.3884176269314534,39.452816897124215,Carters - Pl. Santiago Suárez 
Cami Real,emt,1474.0,Cam� vell Picassent - Acc. Cementeri,POINT (-0.396916159692237 39.44577840410031),-0.39691615969223676,39.44577840410031,,Cam� vell Picassent - Acc. Cementeri,600,1474.0,Accés Cementeri (1474),10,POINT (-0.3969161178250977 39.4457785923486),-0.39691611782509767,39.4457785923486,Accés Cementeri 
La Fonteta S.lluis,emt,2238.0,Actor Antonio Ferrandis (par) - Font de St. Llu�s,POINT (-0.36781041750795 39.44687485715085),-0.36781041750794957,39.44687485715085,,Actor Antonio Ferrandis  - Font de St. Llu�s,601,2238.0,Actor Antonio Ferrandis (parell) - Font de St. Lluís (2238),99,POINT (-0.367810375901573 39.44687503638482),-0.36781037590157295,39.44687503638482,Actor Antonio Ferrandis  - Font de St. Lluís 
La Fonteta S.lluis,emt,2238.0,Actor Antonio Ferrandis (par) - Font de St. Llu�s,POINT (-0.36781041750795 39.44687485715085),-0.36781041750794957,39.44687485715085,,Actor Antonio Ferrandis  - Font de St. Llu�s,601,2239.0,Actor Antonio Ferrandis (imparell) - Font de St. Lluís (2239),99,POINT (-0.3675883191031399 39.44642159361956),-0.36758831910313994,39.44642159361956,Actor Antonio Ferrandis  - Font de St. Lluís 
La Fonteta S.lluis,emt,631.0,Fonteta Sant Llu�s - Riu Sec,POINT (-0.367126690154071 39.44627451885186),-0.3671266901540705,39.44627451885186,,Fonteta Sant Llu�s - Riu Sec,602,631.0,Fonteta Sant Lluís - Riu Sec (631),"13,7,N7",POINT (-0.3671266365977058 39.44627470682367),-0.36712663659770584,39.44627470682367,Fonteta Sant Lluís - Riu Sec 
La Fonteta S.lluis,emt,632.0,Gravador Jord�n - Alabau i Arce,POINT (-0.36772615333451 39.44433408445445),-0.36772615333451014,39.44433408445445,,Gravador Jord�n - Alabau i Arce,603,632.0,Gravador Jordán - Alabau i Arce (632),"13,7,N7",POINT (-0.3677261475746398 39.44433423747381),-0.36772614757463984,39.44433423747381,Gravador Jordán - Alabau i Arce 
La Fonteta S.lluis,emt,635.0,Gravador Jord�n - Riu Sec,POINT (-0.366935429075377 39.44636099500625),-0.3669354290753767,39.44636099500625,,Gravador Jord�n - Riu Sec,604,635.0,Gravador Jordán - Riu Sec (635),"13,7,N7",POINT (-0.3669354581419245 39.446361148814496),-0.3669354581419245,39.446361148814496,Gravador Jordán - Riu Sec 
La Fonteta S.lluis,emt,635.0,Gravador Jord�n - Riu Sec,POINT (-0.366935429075377 39.44636099500625),-0.3669354290753767,39.44636099500625,,Gravador Jord�n - Riu Sec,604,1425.0,Petxina - Túria (1425),95,POINT (-0.3843030477931854 39.47960717312815),-0.38430304779318536,39.47960717312815,Petxina - Túria 
Sant Marcel.li,emt,1943.0,Bulevard Sud- Pont,POINT (-0.386450641383966 39.446218041855104),-0.38645064138396573,39.446218041855104,,Bulevard Sud- Pont,605,1943.0,Bulevard Sud- Pont (1943),64,POINT (-0.3864506933761335 39.446218205183264),-0.38645069337613347,39.446218205183264,Bulevard Sud- Pont 
Sant Marcel.li,emt,578.0,Sant Vicent M�rtir - Enginyer Josep Sirera,POINT (-0.386778832074388 39.44558894639808),-0.3867788320743884,39.44558894639808,,Sant Vicent M�rtir - Enginyer Josep Sirera,606,578.0,Sant Vicent Màrtir - Enginyer Josep Sirera (578),"27,N6",POINT (-0.3867787915270037 39.4455890986367),-0.3867787915270037,39.4455890986367,Sant Vicent Màrtir - Enginyer Josep Sirera 
Sant Marcel.li,emt,579.0,Sant Vicent M�rtir (par) - Arquebisbe Olaechea,POINT (-0.387533412756806 39.44368648482228),-0.38753341275680603,39.44368648482228,,Sant Vicent M�rtir  - Arquebisbe Olaechea,607,1627.0,Dr. Lluch - Setmana Santa Marinera (1627),"19,92,N9",POINT (-0.3287454254375914 39.4637397584662),-0.3287454254375914,39.4637397584662,Dr. Lluch - Setmana Santa Marinera 
Sant Marcel.li,emt,579.0,Sant Vicent M�rtir (par) - Arquebisbe Olaechea,POINT (-0.387533412756806 39.44368648482228),-0.38753341275680603,39.44368648482228,,Sant Vicent M�rtir  - Arquebisbe Olaechea,607,815.0,Plaça Espanya (815),"10,27,9,N6",POINT (-0.3812156649651316 39.46596632854621),-0.3812156649651316,39.46596632854621,Plaça Espanya 
L'Amistat,emt,1117.0,Dr. Manuel Candela (impar) - Sants Just i Pastor,POINT (-0.349458333146017 39.47048356363175),-0.34945833314601715,39.47048356363175,,Dr. Manuel Candela  - Sants Just i Pastor,608,1111.0,Dr. Manuel Candela (parell) - Sants Just i Pastor (1111),"30,40",POINT (-0.3491019861573594 39.47036868159782),-0.3491019861573594,39.47036868159782,Dr. Manuel Candela  - Sants Just i Pastor 
L'Amistat,emt,1117.0,Dr. Manuel Candela (impar) - Sants Just i Pastor,POINT (-0.349458333146017 39.47048356363175),-0.34945833314601715,39.47048356363175,,Dr. Manuel Candela  - Sants Just i Pastor,608,1117.0,Dr. Manuel Candela - Sants Just i Pastor (1117),"30,40",POINT (-0.3494583857495673 39.470483708971614),-0.34945838574956734,39.470483708971614,Dr. Manuel Candela - Sants Just i Pastor 
L'Amistat,emt,1678.0,Cardenal Benlloch - Santos Justo y Pastor,POINT (-0.353867161813027 39.472140752604254),-0.35386716181302735,39.472140752604254,,Cardenal Benlloch - Santos Justo y Pastor,610,1766.0,Guillem de Castro - Comissaria de policia (1766),"11,28,C1",POINT (-0.3835672537232488 39.470921168887536),-0.38356725372324885,39.470921168887536,Guillem de Castro - Comissaria de policia 
La Punta,emt,1007.0,Jes�s Morante Borr�s (I),POINT (-0.34543454617281 39.451014763936406),-0.34543454617280966,39.451014763936406,,Jes�s Morante Borr�s ,611,1733.0,Hospital Dr. Peset (1733),"9,N6",POINT (-0.3933107688611551 39.45223404390701),-0.3933107688611551,39.45223404390701,Hospital Dr. Peset 
La Punta,emt,1008.0,Jes�s Morante Borr�s (II),POINT (-0.344468125480009 39.44948254551931),-0.34446812548000894,39.44948254551931,,Jes�s Morante Borr�s ,612,1931.0,Hospital Dr. Peset (1931),9,POINT (-0.3928998434459363 39.45244895804157),-0.39289984344593626,39.45244895804157,Hospital Dr. Peset 
