Id. Parada;Cod. Via / Cod. Vía;Num. Portal;Suprimida;Denominació / Denominación;Línies / Líneas;Pròximes Arribades / Proximas Llegadas;geo_shape;geo_point_2d
1815.0;65850.0;23;0;Ruaya (imparell) - Visitació (1815);98;http://www.emtvalencia.es/QR.php?sec=est&p=1815;"{""coordinates"": [-0.37640186413172877, 39.485328219643705], ""type"": ""Point""}";39.485328219643705, -0.37640186413172877
1821.0;7590.0;48;0;Ausiàs March - Bernat Descoll (1821);6;http://www.emtvalencia.es/QR.php?sec=est&p=1821;"{""coordinates"": [-0.372732772187432, 39.452040732798], ""type"": ""Point""}";39.452040732798, -0.372732772187432
1859.0;15390.0;38 (DAVANT);0;Carters - Pl. Santiago Suárez (1859);10,N6;http://www.emtvalencia.es/QR.php?sec=est&p=1859;"{""coordinates"": [-0.3884176269314534, 39.452816897124215], ""type"": ""Point""}";39.452816897124215, -0.3884176269314534
1896.0;42340.0;6;0;Tarongers - Facultat de Dret (1896);93,98;http://www.emtvalencia.es/QR.php?sec=est&p=1896;"{""coordinates"": [-0.3437611664032574, 39.479154341017], ""type"": ""Point""}";39.479154341017, -0.3437611664032574
1918.0;42340.0;S/N;0;Serradora - Beteró (1918);93,98;http://www.emtvalencia.es/QR.php?sec=est&p=1918;"{""coordinates"": [-0.3343608182016458, 39.47695174515423], ""type"": ""Point""}";39.47695174515423, -0.3343608182016458
112.0;62850.0;5;0;Ramon Llull - Leandro de Saralegui (112);40,71;http://www.emtvalencia.es/QR.php?sec=est&p=112;"{""coordinates"": [-0.3475453707842789, 39.47521731249379], ""type"": ""Point""}";39.47521731249379, -0.3475453707842789
127.0;900.0;126;0;Blasco Ibáñez - Actriu Encarna Máñez (127);31,81,N1;http://www.emtvalencia.es/QR.php?sec=est&p=127;"{""coordinates"": [-0.3462158830751602, 39.47298804871242], ""type"": ""Point""}";39.47298804871242, -0.3462158830751602
135.0;70620.0;81;0;Sants Just i Pastor - Humanista Furió (135);32;http://www.emtvalencia.es/QR.php?sec=est&p=135;"{""coordinates"": [-0.34522904618425665, 39.46896825274407], ""type"": ""Point""}";39.46896825274407, -0.34522904618425665
1265.0;2400.0;CONSELLERIA;0;Conselleria d'Educació (1265);60,89;http://www.emtvalencia.es/QR.php?sec=est&p=1265;"{""coordinates"": [-0.39194676644055443, 39.48372591511734], ""type"": ""Point""}";39.48372591511734, -0.39194676644055443
1720.0;;111 (DAVANT);0;Corts Valencianes - Constitució (1720);16,N2;http://www.emtvalencia.es/QR.php?sec=est&p=1720;"{""coordinates"": [-0.36530031309582667, 39.50879905146852], ""type"": ""Point""}";39.50879905146852, -0.36530031309582667
1652.0;35580.0;26;0;Hernández Lázaro - Vall de la Ballestera (1652);67;http://www.emtvalencia.es/QR.php?sec=est&p=1652;"{""coordinates"": [-0.4032016030319927, 39.478931351460844], ""type"": ""Point""}";39.478931351460844, -0.4032016030319927
1653.0;80950.0;40 (ACCÉS);0;Mestre Rodrigo - General Avilés (1653);67;http://www.emtvalencia.es/QR.php?sec=est&p=1653;"{""coordinates"": [-0.4018605378627609, 39.48376676838926], ""type"": ""Point""}";39.48376676838926, -0.4018605378627609
1670.0;2910.0;S/N;0;Reina - Remonta (1670);19,31,92,N1;http://www.emtvalencia.es/QR.php?sec=est&p=1670;"{""coordinates"": [-0.3278985115726453, 39.4742911059233], ""type"": ""Point""}";39.4742911059233, -0.3278985115726453
1673.0;2910.0;45;0;Reina - Vicent Gallart (1673);19,92;http://www.emtvalencia.es/QR.php?sec=est&p=1673;"{""coordinates"": [-0.3291332613660071, 39.46560980568729], ""type"": ""Point""}";39.46560980568729, -0.3291332613660071
1679.0;61410.0;151;0;Primat Reig - Cuenca Tramoyeres (1679);89,98,N2;http://www.emtvalencia.es/QR.php?sec=est&p=1679;"{""coordinates"": [-0.36047455375419435, 39.48228468690356], ""type"": ""Point""}";39.48228468690356, -0.36047455375419435
1965.0;81628.0;S/N (CARRIL BUS);0;Bulevard Sud (imparell) - Malilla (1965);18,64,99;http://www.emtvalencia.es/QR.php?sec=est&p=1965;"{""coordinates"": [-0.3812742519846456, 39.44586246312679], ""type"": ""Point""}";39.44586246312679, -0.3812742519846456
2072.0;53070.0;S/N;0;Conselleries (2072);73,95;http://www.emtvalencia.es/QR.php?sec=est&p=2072;"{""coordinates"": [-0.4053384789860725, 39.47245118577891], ""type"": ""Point""}";39.47245118577891, -0.4053384789860725
2111.0;;14;0;Mare Nostrum - Illa de Tabarca (2111);31;http://www.emtvalencia.es/QR.php?sec=est&p=2111;"{""coordinates"": [-0.32614259544418, 39.485461503063505], ""type"": ""Point""}";39.485461503063505, -0.32614259544418
1840.0;25980.0;38;0;Duc de Mandas - Motilla del Palancar (1840);12;http://www.emtvalencia.es/QR.php?sec=est&p=1840;"{""coordinates"": [-0.3656909592142422, 39.490866757691556], ""type"": ""Point""}";39.490866757691556, -0.3656909592142422
1848.0;81255.0;19 (DAVANT);0;Castellonet - Alfara del Patriarca (1848);12;http://www.emtvalencia.es/QR.php?sec=est&p=1848;"{""coordinates"": [-0.386073775161727, 39.49266835153929], ""type"": ""Point""}";39.49266835153929, -0.386073775161727
1846.0;56490.0;104;0;Pere Cabanes - Camí Montcada (1846);12;http://www.emtvalencia.es/QR.php?sec=est&p=1846;"{""coordinates"": [-0.3815638473383871, 39.49362014993104], ""type"": ""Point""}";39.49362014993104, -0.3815638473383871
1847.0;81255.0;1 (DAVANT);0;Castellonet - Joan XXIII (1847);12;http://www.emtvalencia.es/QR.php?sec=est&p=1847;"{""coordinates"": [-0.38356452699355603, 39.49321971627099], ""type"": ""Point""}";39.49321971627099, -0.38356452699355603
1991.0;2250.0;27 ACC;0;Alfahuir - Arquitecte Tolsà (1991);70;http://www.emtvalencia.es/QR.php?sec=est&p=1991;"{""coordinates"": [-0.36431994449854593, 39.4906568877759], ""type"": ""Point""}";39.4906568877759, -0.36431994449854593
1832.0;26460.0;93;0;Equador - Salvador Tuset (1832);12,N10;http://www.emtvalencia.es/QR.php?sec=est&p=1832;"{""coordinates"": [-0.3928570422002508, 39.49596706199383], ""type"": ""Point""}";39.49596706199383, -0.3928570422002508
1835.0;81675.0;26 (DAVANT);0;Federico Alcacer Aguilar - Poeta Serrano Clavero (1835);12,N10;http://www.emtvalencia.es/QR.php?sec=est&p=1835;"{""coordinates"": [-0.38625426172086724, 39.494982866941655], ""type"": ""Point""}";39.494982866941655, -0.38625426172086724
1850.0;26460.0;69 (DAVANT);0;Casa de la Caritat (1850);12;http://www.emtvalencia.es/QR.php?sec=est&p=1850;"{""coordinates"": [-0.39084597425259116, 39.4942612940959], ""type"": ""Point""}";39.4942612940959, -0.39084597425259116
1860.0;74400.0;53 ACC;0;Uruguai - Marques de Bellet (1860);10;http://www.emtvalencia.es/QR.php?sec=est&p=1860;"{""coordinates"": [-0.3868514972967105, 39.45567044055931], ""type"": ""Point""}";39.45567044055931, -0.3868514972967105
1883.0;31530.0;64 (DAVANT);0;Fra Juníper Serra -Torrent (1883);73,N5;http://www.emtvalencia.es/QR.php?sec=est&p=1883;"{""coordinates"": [-0.4008947950527734, 39.46197950971274], ""type"": ""Point""}";39.46197950971274, -0.4008947950527734
1936.0;13890.0;96;0;Sant Isidre (1936);72,73;http://www.emtvalencia.es/QR.php?sec=est&p=1936;"{""coordinates"": [-0.4026895349242133, 39.451213138533205], ""type"": ""Point""}";39.451213138533205, -0.4026895349242133
2160.0;12540.0;S/N;0;Burjassot - Marxalenes (2160);28,94,N10;http://www.emtvalencia.es/QR.php?sec=est&p=2160;"{""coordinates"": [-0.386812993791799, 39.48635768353169], ""type"": ""Point""}";39.48635768353169, -0.386812993791799
2181.0;32880.0;FTE. 173;0;Gavines (parell) - Sirena (2181);25;http://www.emtvalencia.es/QR.php?sec=est&p=2181;"{""coordinates"": [-0.2870753936631477, 39.2938017762892], ""type"": ""Point""}";39.2938017762892, -0.2870753936631477
2184.0;32880.0;FTE. 249;0;Gavines (parell) - Les Escales (2184);25;http://www.emtvalencia.es/QR.php?sec=est&p=2184;"{""coordinates"": [-0.28203837419427236, 39.2850770391611], ""type"": ""Point""}";39.2850770391611, -0.28203837419427236
2224.0;36930.0;28;0;Ignacio de Zuloaga - Castell de Pop (2224);15,30,4;http://www.emtvalencia.es/QR.php?sec=est&p=2224;"{""coordinates"": [-0.33587886069779915, 39.44759023176286], ""type"": ""Point""}";39.44759023176286, -0.33587886069779915
2166.0;81238.0;S/N;0;Gola de Puchol (I) (2166);24,25;http://www.emtvalencia.es/QR.php?sec=est&p=2166;"{""coordinates"": [-0.320997072417459, 39.357225759984274], ""type"": ""Point""}";39.357225759984274, -0.320997072417459
2200.0;42390.0;FTE. 10;0;Pinars (imparell) - El Saler (2200);24,25;http://www.emtvalencia.es/QR.php?sec=est&p=2200;"{""coordinates"": [-0.33231863951403745, 39.38322487445813], ""type"": ""Point""}";39.38322487445813, -0.33231863951403745
2259.0;19350.0;60 (DAVANT);0;Colón (2259);10,11,28,32,40,70,71,8,81,N1,N10,N2,N8;http://www.emtvalencia.es/QR.php?sec=est&p=2259;"{""coordinates"": [-0.37097664648162976, 39.46995229274035], ""type"": ""Point""}";39.46995229274035, -0.37097664648162976
2316.0;46080.0;4;0;Marqués de Dosaigües (2316);31,4,6;http://www.emtvalencia.es/QR.php?sec=est&p=2316;"{""coordinates"": [-0.37432572486280996, 39.473317534762764], ""type"": ""Point""}";39.473317534762764, -0.37432572486280996
2317.0;55920.0;20;0;Pascual i Genís - Roger de Lloria (2317);14,35,6,N1,N9;http://www.emtvalencia.es/QR.php?sec=est&p=2317;"{""coordinates"": [-0.3739459580469718, 39.468462186772015], ""type"": ""Point""}";39.468462186772015, -0.3739459580469718
2319.0;54510.0;14;0;Teatre Flumen (2319);28;http://www.emtvalencia.es/QR.php?sec=est&p=2319;"{""coordinates"": [-0.3845589764639828, 39.482912251718346], ""type"": ""Point""}";39.482912251718346, -0.3845589764639828
2237.0;81612.0;S/N;0;Actor Antonio Ferrandis (parell) - En Corts (2237);99;http://www.emtvalencia.es/QR.php?sec=est&p=2237;"{""coordinates"": [-0.36263913413349946, 39.4488487357999], ""type"": ""Point""}";39.4488487357999, -0.36263913413349946
397.0;;59;0;Felipe Valls - Lluís Cano (397);62,N3;http://www.emtvalencia.es/QR.php?sec=est&p=397;"{""coordinates"": [-0.4191237742755592, 39.501427898376356], ""type"": ""Point""}";39.501427898376356, -0.4191237742755592
948.0;;62;0;Tavernes Blanques (948);16,N2;http://www.emtvalencia.es/QR.php?sec=est&p=948;"{""coordinates"": [-0.3654941003557221, 39.5068784141963], ""type"": ""Point""}";39.5068784141963, -0.3654941003557221
475.0;12180.0;3;0;Brasil - Artur Piera (475);73;http://www.emtvalencia.es/QR.php?sec=est&p=475;"{""coordinates"": [-0.3951866421883474, 39.47071907570776], ""type"": ""Point""}";39.47071907570776, -0.3951866421883474
484.0;18390.0;108;0;Cid - Passatge Vidal (484);70,93,N4;http://www.emtvalencia.es/QR.php?sec=est&p=484;"{""coordinates"": [-0.4032098687744392, 39.46960970393574], ""type"": ""Point""}";39.46960970393574, -0.4032098687744392
495.0;18390.0;85;0;Cid - Marconi (495);93,98;http://www.emtvalencia.es/QR.php?sec=est&p=495;"{""coordinates"": [-0.4132110636422129, 39.469233328598364], ""type"": ""Point""}";39.469233328598364, -0.4132110636422129
512.0;73950.0;82;0;Tres Forques - Santa Cruz de Tenerife (512);71,N5;http://www.emtvalencia.es/QR.php?sec=est&p=512;"{""coordinates"": [-0.39966394654986964, 39.46395132622789], ""type"": ""Point""}";39.46395132622789, -0.39966394654986964
777.0;5160.0;2;0;Amèrica - Marqués del Túria (777);13,24,25,95,N8;http://www.emtvalencia.es/QR.php?sec=est&p=777;"{""coordinates"": [-0.3648790315684442, 39.46952699617323], ""type"": ""Point""}";39.46952699617323, -0.3648790315684442
248.0;62610.0;282;0;Sant Miquel dels Reis (248);16,N2;http://www.emtvalencia.es/QR.php?sec=est&p=248;"{""coordinates"": [-0.37023003748012095, 39.49887622195292], ""type"": ""Point""}";39.49887622195292, -0.37023003748012095
272.0;70530.0;13;0;Sant Doménec Savio - Mestre Marçal (272);6,60;http://www.emtvalencia.es/QR.php?sec=est&p=272;"{""coordinates"": [-0.37453372487586517, 39.49347910597799], ""type"": ""Point""}";39.49347910597799, -0.37453372487586517
546.0;38250.0;94;0;Hospital Verge del Consol (546);11,9,N6;http://www.emtvalencia.es/QR.php?sec=est&p=546;"{""coordinates"": [-0.3873477207105066, 39.461846363644305], ""type"": ""Point""}";39.461846363644305, -0.3873477207105066
580.0;39180.0;22;0;José Soto Micó - Alcalà de Xivert (580);27,9,N6;http://www.emtvalencia.es/QR.php?sec=est&p=580;"{""coordinates"": [-0.38894608386892526, 39.44011435455313], ""type"": ""Point""}";39.44011435455313, -0.38894608386892526
2046.0;;1 (DAVANT);0;Barraques del Figuero (parell) - Llauradors (2046);15,95;http://www.emtvalencia.es/QR.php?sec=est&p=2046;"{""coordinates"": [-0.3404623686502243, 39.450569236562316], ""type"": ""Point""}";39.450569236562316, -0.3404623686502243
2298.0;33480.0;61;0;Amado Granell Mesado (imparell) - Arabista Ambrosio Huici (2298);14,35,N9;http://www.emtvalencia.es/QR.php?sec=est&p=2298;"{""coordinates"": [-0.3623760500232643, 39.45559519452403], ""type"": ""Point""}";39.45559519452403, -0.3623760500232643
1968.0;62670.0;18;0;Plaça d'Espanya (1968);64,93;http://www.emtvalencia.es/QR.php?sec=est&p=1968;"{""coordinates"": [-0.38194995132233106, 39.46644993440367], ""type"": ""Point""}";39.46644993440367, -0.38194995132233106
2112.0;;38;0;Mare Nostrum - Mar Tirreno (2112);31;http://www.emtvalencia.es/QR.php?sec=est&p=2112;"{""coordinates"": [-0.3257831323836238, 39.487652364008326], ""type"": ""Point""}";39.487652364008326, -0.3257831323836238
1485.0;;S/N;0;Palmaret - Rosa dels Vents (davant) (1485);26;http://www.emtvalencia.es/QR.php?sec=est&p=1485;"{""coordinates"": [-0.3814219694544736, 39.516148297991315], ""type"": ""Point""}";39.516148297991315, -0.3814219694544736
1499.0;70620.0;JUNT ESTACIÓ METRO;0;Aiora (1499);32;http://www.emtvalencia.es/QR.php?sec=est&p=1499;"{""coordinates"": [-0.3430273936845312, 39.46806687015479], ""type"": ""Point""}";39.46806687015479, -0.3430273936845312
660.0;31740.0;188;0;Mercavalència (660);14;http://www.emtvalencia.es/QR.php?sec=est&p=660;"{""coordinates"": [-0.35521116231299177, 39.437035629502965], ""type"": ""Point""}";39.437035629502965, -0.35521116231299177
979.0;15390.0;60 (DAVANT);0;Carters - Mossén Febrer (979);10,N6;http://www.emtvalencia.es/QR.php?sec=est&p=979;"{""coordinates"": [-0.3889742360608945, 39.45017127310511], ""type"": ""Point""}";39.45017127310511, -0.3889742360608945
157.0;900.0;25;0;Blasco Ibáñez - Gascó Oliag (157);10,12,79,89;http://www.emtvalencia.es/QR.php?sec=est&p=157;"{""coordinates"": [-0.35752243135075024, 39.47732081704609], ""type"": ""Point""}";39.47732081704609, -0.35752243135075024
158.0;900.0;21 DUP.;0;Facultat de Psicologia (158);12,30,31,71,79,81,89;http://www.emtvalencia.es/QR.php?sec=est&p=158;"{""coordinates"": [-0.3600467797366002, 39.478070606781344], ""type"": ""Point""}";39.478070606781344, -0.3600467797366002
1759.0;47790.0;24 ACC.;0;Menorca -  Centre Comercial (1759);94,99,N9;http://www.emtvalencia.es/QR.php?sec=est&p=1759;"{""coordinates"": [-0.34589115385176905, 39.45742892594355], ""type"": ""Point""}";39.45742892594355, -0.34589115385176905
2004.0;18390.0;99 (VIA SERV.);0;Cid (via servici) - Alejandro Volta (2004);71;http://www.emtvalencia.es/QR.php?sec=est&p=2004;"{""coordinates"": [-0.4147600227482523, 39.469147645212445], ""type"": ""Point""}";39.469147645212445, -0.4147600227482523
2236.0;81612.0;4;0;Actor Antonio Ferrandis (parell) - Amado Granell Mesado (2236);99;http://www.emtvalencia.es/QR.php?sec=est&p=2236;"{""coordinates"": [-0.35813149025911345, 39.45086711501388], ""type"": ""Point""}";39.45086711501388, -0.35813149025911345
2241.0;81612.0;4 (DAVANT);0;Actor Antonio Ferrandis (imparell) - Amado Granell Mesado (2241);99;http://www.emtvalencia.es/QR.php?sec=est&p=2241;"{""coordinates"": [-0.3579383170475219, 39.45047567902353], ""type"": ""Point""}";39.45047567902353, -0.3579383170475219
2047.0;;2 ACC.;0;Barraques del Figuero - Ignacio Zuloaga (2047);15,95;http://www.emtvalencia.es/QR.php?sec=est&p=2047;"{""coordinates"": [-0.3362859256303734, 39.44962668755319], ""type"": ""Point""}";39.44962668755319, -0.3362859256303734
2048.0;;S/N;0;Barraques del Figuero - Cocoters (2048);15,95;http://www.emtvalencia.es/QR.php?sec=est&p=2048;"{""coordinates"": [-0.3362286423270965, 39.44976100165412], ""type"": ""Point""}";39.44976100165412, -0.3362286423270965
2158.0;81628.0;S/N VIA SERVICIO;0;La Barraca (2158);6;http://www.emtvalencia.es/QR.php?sec=est&p=2158;"{""coordinates"": [-0.37329212464293254, 39.445484342739356], ""type"": ""Point""}";39.445484342739356, -0.37329212464293254
2093.0;44850.0;13;0;Parc de Capçalera (2093);95;http://www.emtvalencia.es/QR.php?sec=est&p=2093;"{""coordinates"": [-0.40459790877817314, 39.47494661729236], ""type"": ""Point""}";39.47494661729236, -0.40459790877817314
2160.0;12540.0;S/N;0;Burjassot - Marxalenes (2160);28,94,N10;http://www.emtvalencia.es/QR.php?sec=est&p=2160;"{""coordinates"": [-0.38681348512954955, 39.486370018608675], ""type"": ""Point""}";39.486370018608675, -0.38681348512954955
2173.0;75570.0;28;0;Vicent Baldoví - Pintor Martí Girbés (2173);24;http://www.emtvalencia.es/QR.php?sec=est&p=2173;"{""coordinates"": [-0.31753944410116147, 39.31408599212034], ""type"": ""Point""}";39.31408599212034, -0.31753944410116147
2175.0;42390.0;S/N CRUCE EL PALMAR;0;Carretera del Palmar - Pinars (2175);24,25;http://www.emtvalencia.es/QR.php?sec=est&p=2175;"{""coordinates"": [-0.31955651169482646, 39.34146210764148], ""type"": ""Point""}";39.34146210764148, -0.31955651169482646
1232.0;25380.0;13;0;Dolores Marqués - Reverend José María Pinazo (1232);12,70;http://www.emtvalencia.es/QR.php?sec=est&p=1232;"{""coordinates"": [-0.36284126148885215, 39.48667169114854], ""type"": ""Point""}";39.48667169114854, -0.36284126148885215
1989.0;2250.0;47 ACC (DAVANT);0;Centre Salut Alfahuir (1989);70;http://www.emtvalencia.es/QR.php?sec=est&p=1989;"{""coordinates"": [-0.35936182500839153, 39.49303184634858], ""type"": ""Point""}";39.49303184634858, -0.35936182500839153
793.0;35100.0;78;0;Torres de Quart (793);28,C1;http://www.emtvalencia.es/QR.php?sec=est&p=793;"{""coordinates"": [-0.3839483112487627, 39.47501420438834], ""type"": ""Point""}";39.47501420438834, -0.3839483112487627
630.0;31920.0;114 ACC;0;Fonteta Sant Lluís - Ebenista Caselles (630);13,7;http://www.emtvalencia.es/QR.php?sec=est&p=630;"{""coordinates"": [-0.3696410037793282, 39.45000059313504], ""type"": ""Point""}";39.45000059313504, -0.3696410037793282
1694.0;61410.0;96;0;Primat Reig - Dr. Gómez Ferrer (1694);90,98;http://www.emtvalencia.es/QR.php?sec=est&p=1694;"{""coordinates"": [-0.3603170919812813, 39.48181223106321], ""type"": ""Point""}";39.48181223106321, -0.3603170919812813
1742.0;9420.0;40;0;Beat Juan Grande - Vicent la Roda (1742);92,99;http://www.emtvalencia.es/QR.php?sec=est&p=1742;"{""coordinates"": [-0.3296389203321536, 39.479763229197054], ""type"": ""Point""}";39.479763229197054, -0.3296389203321536
1755.0;45810.0;17;0;Marí Blas de Lezo(imparell) -Estació Cabanyal (1755);31,99;http://www.emtvalencia.es/QR.php?sec=est&p=1755;"{""coordinates"": [-0.3346614686521489, 39.470910708861126], ""type"": ""Point""}";39.470910708861126, -0.3346614686521489
1824.0;40200.0;51 ACC;0;Benicalap (1824);64;http://www.emtvalencia.es/QR.php?sec=est&p=1824;"{""coordinates"": [-0.38484224868522865, 39.497039690093246], ""type"": ""Point""}";39.497039690093246, -0.38484224868522865
1952.0;58830.0;24;0;Pintor Maella - Vicent Vidal (Cronista) (1952);35;http://www.emtvalencia.es/QR.php?sec=est&p=1952;"{""coordinates"": [-0.3477846180060451, 39.46106539902749], ""type"": ""Point""}";39.46106539902749, -0.3477846180060451
1953.0;58830.0;30;0;Pintor Maella (parell) - França (1953);35;http://www.emtvalencia.es/QR.php?sec=est&p=1953;"{""coordinates"": [-0.34853087381868597, 39.459003752434306], ""type"": ""Point""}";39.459003752434306, -0.34853087381868597
2201.0;46770.0;S/N FTE. CAMPING VALENCIA;0;Càmping València Saler (2201);24,25;http://www.emtvalencia.es/QR.php?sec=est&p=2201;"{""coordinates"": [-0.33150693069694964, 39.388158262641376], ""type"": ""Point""}";39.388158262641376, -0.33150693069694964
2164.0;46770.0;S/N CAMPING VALENCIA;0;Càmping València Saler (2164);24,25;http://www.emtvalencia.es/QR.php?sec=est&p=2164;"{""coordinates"": [-0.3316811898004095, 39.38808247056133], ""type"": ""Point""}";39.38808247056133, -0.3316811898004095
2251.0;52350.0;1;0;Porta de la Mar (2251);10,24,25,4,N1,N8;http://www.emtvalencia.es/QR.php?sec=est&p=2251;"{""coordinates"": [-0.3677408486875196, 39.471821644888635], ""type"": ""Point""}";39.471821644888635, -0.3677408486875196
2325.0;28620.0;7 (DAVANT);0;Escultor Salzillo - Lluís Fenollet (2325);73;http://www.emtvalencia.es/QR.php?sec=est&p=2325;"{""coordinates"": [-0.4091221148727143, 39.465815689002866], ""type"": ""Point""}";39.465815689002866, -0.4091221148727143
1413.0;63090.0;101-103;0;Real de Madrid - Entrada Pinet (1413);27,9,N6;http://www.emtvalencia.es/QR.php?sec=est&p=1413;"{""coordinates"": [-0.3926070763995008, 39.43031433544586], ""type"": ""Point""}";39.43031433544586, -0.3926070763995008
59.0;44960.0;13;0;Manuel Soto Enginyer - Comandància Marina (59);30,4,95,N8;http://www.emtvalencia.es/QR.php?sec=est&p=59;"{""coordinates"": [-0.33084476316457057, 39.456353085649624], ""type"": ""Point""}";39.456353085649624, -0.33084476316457057
116.0;900.0;104 (JARDÍ);0;Blasco Ibáñez - Dr. Manuel Candela (116);30,31,71,81,N1;http://www.emtvalencia.es/QR.php?sec=est&p=116;"{""coordinates"": [-0.34858313350798925, 39.474045029375766], ""type"": ""Point""}";39.474045029375766, -0.34858313350798925
140.0;70620.0;56;0;Amistat (140);32;http://www.emtvalencia.es/QR.php?sec=est&p=140;"{""coordinates"": [-0.34907035242266354, 39.46978606620381], ""type"": ""Point""}";39.46978606620381, -0.34907035242266354
168.0;900.0;50 (COPUT);0;Blasco Ibáñez - Suècia (168);30,31,71,81;http://www.emtvalencia.es/QR.php?sec=est&p=168;"{""coordinates"": [-0.3569299534665867, 39.476161365025774], ""type"": ""Point""}";39.476161365025774, -0.3569299534665867
171.0;17790.0;7;0;Cavanilles - Primat Reig (171);12,70,N2;http://www.emtvalencia.es/QR.php?sec=est&p=171;"{""coordinates"": [-0.36420459609600464, 39.48399968086772], ""type"": ""Point""}";39.48399968086772, -0.36420459609600464
2206.0;52350.0;24;0;Pl. Amèrica - Navarro Reverter (2206);10,4,94;http://www.emtvalencia.es/QR.php?sec=est&p=2206;"{""coordinates"": [-0.36587028915360015, 39.4706842963996], ""type"": ""Point""}";39.4706842963996, -0.36587028915360015
563.0;32790.0;159 (DAVANT);0;Crematori Municipal (563);10;http://www.emtvalencia.es/QR.php?sec=est&p=563;"{""coordinates"": [-0.39548686555755985, 39.44911030859244], ""type"": ""Point""}";39.44911030859244, -0.39548686555755985
2192.0;32880.0;145;0;Gavines (imparell) - Platja (2192);25;http://www.emtvalencia.es/QR.php?sec=est&p=2192;"{""coordinates"": [-0.28915235494141944, 39.29762328898449], ""type"": ""Point""}";39.29762328898449, -0.28915235494141944
2245.0;73920.0;S/N (CARRIL BUS);0;Tres Creus - Marià de Càvia (2245);99;http://www.emtvalencia.es/QR.php?sec=est&p=2245;"{""coordinates"": [-0.40058812334452826, 39.454838879568946], ""type"": ""Point""}";39.454838879568946, -0.40058812334452826
2273.0;53550.0;40;0;Oltà - Joaquín Benlloch (2273);18,8;http://www.emtvalencia.es/QR.php?sec=est&p=2273;"{""coordinates"": [-0.37666751215827393, 39.45254679136031], ""type"": ""Point""}";39.45254679136031, -0.37666751215827393
296.0;10350.0;S/N;0;Benifaraig a Montcada - Boquera (296);26;http://www.emtvalencia.es/QR.php?sec=est&p=296;"{""coordinates"": [-0.38622093551819103, 39.52526656567516], ""type"": ""Point""}";39.52526656567516, -0.38622093551819103
299.0;49500.0;A BORBOTÓ;0;Camí de Montcada (imparell) - Matador (299);26;http://www.emtvalencia.es/QR.php?sec=est&p=299;"{""coordinates"": [-0.38701143962984547, 39.51533636447669], ""type"": ""Point""}";39.51533636447669, -0.38701143962984547
329.0;62610.0;ILLETA SAÏDIA;0;Constitució - Pla de la Saïdia (329);16,26,6,N10;http://www.emtvalencia.es/QR.php?sec=est&p=329;"{""coordinates"": [-0.37883995715509966, 39.483088137647115], ""type"": ""Point""}";39.483088137647115, -0.37883995715509966
420.0;44850.0;S/N;0;Manuel de Falla - Professor López Ibor (420);67,95;http://www.emtvalencia.es/QR.php?sec=est&p=420;"{""coordinates"": [-0.40116351275564355, 39.47563836091851], ""type"": ""Point""}";39.47563836091851, -0.40116351275564355
488.0;18390.0;180;0;Avinguda del Cid (488);93,98;http://www.emtvalencia.es/QR.php?sec=est&p=488;"{""coordinates"": [-0.4161076326788016, 39.469710651417344], ""type"": ""Point""}";39.469710651417344, -0.4161076326788016
892.0;59610.0;S/N;0;la Plata - Poeta Miguel Hernández (892);18;http://www.emtvalencia.es/QR.php?sec=est&p=892;"{""coordinates"": [-0.3657236089736667, 39.455462366463664], ""type"": ""Point""}";39.455462366463664, -0.3657236089736667
912.0;;68;0;Camí de les Vaques (parell) -  (912);14;http://www.emtvalencia.es/QR.php?sec=est&p=912;"{""coordinates"": [-0.370490966209295, 39.42342031768482], ""type"": ""Point""}";39.42342031768482, -0.370490966209295
2220.0;17760.0;9 (DAVANT) ILLETA;0;Llotja - Mercat Central (2220);C1;http://www.emtvalencia.es/QR.php?sec=est&p=2220;"{""coordinates"": [-0.37686260322334036, 39.47208552387105], ""type"": ""Point""}";39.47208552387105, -0.37686260322334036
2060.0;36690.0;6;0;Eivissa (parell) - Illes Canàries (2060);99,N9;http://www.emtvalencia.es/QR.php?sec=est&p=2060;"{""coordinates"": [-0.3398665537913346, 39.46125244483722], ""type"": ""Point""}";39.46125244483722, -0.3398665537913346
2127.0;30210.0;2ACC;0;Filipines - Gibraltar (2127);8;http://www.emtvalencia.es/QR.php?sec=est&p=2127;"{""coordinates"": [-0.37882059643762234, 39.4607583215138], ""type"": ""Point""}";39.4607583215138, -0.37882059643762234
933.0;;63;0;el Tremolar - Casa Rabot (933);14;http://www.emtvalencia.es/QR.php?sec=est&p=933;"{""coordinates"": [-0.3594775582297252, 39.42342989281041], ""type"": ""Point""}";39.42342989281041, -0.3594775582297252
954.0;;61;0;Cases de Bàrcena V -  (954);16;http://www.emtvalencia.es/QR.php?sec=est&p=954;"{""coordinates"": [-0.35876203721985245, 39.52061364093235], ""type"": ""Point""}";39.52061364093235, -0.35876203721985245
1012.0;38290.0;201;0;Jesús Morante Borrás (VI) (1012);15;http://www.emtvalencia.es/QR.php?sec=est&p=1012;"{""coordinates"": [-0.3436738745890533, 39.44134735712535], ""type"": ""Point""}";39.44134735712535, -0.3436738745890533
