name,line,geometry,longitude,latitude,type
Vicent Marco Miranda - Lluís Alcanyís,"[""6""]",POINT (-0.3737898453544708 39.44797660146613),-0.3737898453544708,39.44797660146613,emt
Font d'en Corts  - Davant Alqueria Reial,"[""14""]",POINT (-0.3596591087942178 39.44744218834654),-0.3596591087942177,39.44744218834654,emt
Punta al Mar  - Canal,"[""15""]",POINT (-0.3382558100051726 39.44533904028948),-0.3382558100051726,39.44533904028948,emt
Punta al Mar  - Canal,"[""15""]",POINT (-0.3382682051821491 39.445290001112255),-0.3382682051821491,39.445290001112255,emt
Joaquím Ballester  - Ricardo Micó,"[""98""]",POINT (-0.3897472524713733 39.48269477590207),-0.3897472524713733,39.48269477590207,emt
Barraques del Figuero  - Llauradors,"[""15"", ""95""]",POINT (-0.3403844676487384 39.45073038656823),-0.3403844676487383,39.45073038656823,emt
Barraques del Figuero  - Llauradors,"[""15"", ""95""]",POINT (-0.3404623686502243 39.450569236562316),-0.3404623686502243,39.45056923656232,emt
Font d'en Corts - Levantina Alegre,"[""14""]",POINT (-0.3607197582904198 39.44867925943339),-0.3607197582904198,39.44867925943339,emt
Font d'en Corts  - Roig de lagarda,"[""14""]",POINT (-0.3582573892184202 39.44559255023338),-0.3582573892184202,39.44559255023338,emt
Font d'en Corts  - Roig de lagarda,"[""14""]",POINT (-0.3582236503312717 39.445669898708644),-0.3582236503312717,39.44566989870864,emt
Font d'en Corts  - Matador d'en Corts,"[""14""]",POINT (-0.3560179502218901 39.44271560423901),-0.3560179502218901,39.44271560423901,emt
Font d'en Corts  - Matador d'en Corts,"[""14""]",POINT (-0.3567508651844257 39.443360295662636),-0.3567508651844256,39.44336029566264,emt
Vall de la Ballestera  - Mestre Rodrigo,"[""98"", ""99""]",POINT (-0.397790087905668 39.47915546959452),-0.397790087905668,39.47915546959452,emt
Cases de Bàrcena II -,"[""16""]",POINT (-0.3586220862236414 39.52056170380673),-0.3586220862236414,39.52056170380673,emt
Font d'en Corts - Casa de Roc,"[""14""]",POINT (-0.3606715248612903 39.44871738846159),-0.3606715248612903,39.44871738846159,emt
Carrera del Riu - Entrada casa Rosquilla,"[""15""]",POINT (-0.3429951473059988 39.43211317444846),-0.3429951473059988,39.43211317444846,emt
Jesús Morante Borràs  -,"[""15""]",POINT (-0.3444680974752609 39.449482671002265),-0.3444680974752608,39.449482671002265,emt
Ramon Llull - Bernat Fenollar,"[""40"", ""71""]",POINT (-0.3462591705605456 39.47699399387104),-0.3462591705605455,39.47699399387104,emt
Estació Joaquín Sorolla,"[""64""]",POINT (-0.3815842726557285 39.46083008668604),-0.3815842726557285,39.46083008668604,emt
Catalunya - Clariano,"[""93"", ""98""]",POINT (-0.3518566251500697 39.48077588982563),-0.3518566251500697,39.48077588982563,emt
Tarongers - Facultat d'Economia,"[""93"", ""98""]",POINT (-0.3400360091248547 39.47811546383158),-0.3400360091248547,39.47811546383158,emt
Tarongers - Aparcament,"[""93"", ""98""]",POINT (-0.3359320196862148 39.47692974279595),-0.3359320196862148,39.47692974279595,emt
Nou d'Octubre,"[""99""]",POINT (-0.406090459447312 39.46987515747994),-0.406090459447312,39.46987515747994,emt
Museu de Belles Arts,"[""11"", ""16"", ""26"", ""6"", ""79"", ""94"", ""95"", ""N10""]",POINT (-0.3712873368678562 39.479056527205856),-0.3712873368678562,39.479056527205856,emt
Port - Joan Josep Sister,"[""30"", ""4"", ""N8""]",POINT (-0.3332327387115568 39.45999105455247),-0.3332327387115568,39.45999105455247,emt
Passeig Marítim - Font d'en Carrós,"[""32""]",POINT (-0.3246745657003995 39.48126567063038),-0.3246745657003995,39.48126567063038,emt
Sants Just i Pastor - Humanista Furió,"[""32""]",POINT (-0.3452290461842566 39.46896825274407),-0.3452290461842566,39.46896825274407,emt
Camí del Canal  - Guitarrista Tàrrega,"[""15""]",POINT (-0.3353619304379461 39.44726299366294),-0.3353619304379461,39.44726299366294,emt
El Pla de la Saïdia - Constitució,"[""79"", ""94"", ""95""]",POINT (-0.3777667858637368 39.48292394659387),-0.3777667858637368,39.48292394659387,emt
Brasil - Artur Piera,"[""73""]",POINT (-0.3951866421883474 39.47071907570776),-0.3951866421883474,39.47071907570776,emt
Fires - Cementeri,"[""62""]",POINT (-0.4243047445734628 39.505677761999614),-0.4243047445734628,39.505677761999614,emt
Llorca - Pérez Galdós,"[""72"", ""N5""]",POINT (-0.3920749248766163 39.46848171976078),-0.3920749248766163,39.46848171976078,emt
Jesús,"[""90""]",POINT (-0.384248701652007 39.45908217049384),-0.384248701652007,39.45908217049384,emt
Mossén Miguel Tarin  - Carretera de Paterna,"[""62""]",POINT (-0.4160532094387273 39.49713534639552),-0.4160532094387272,39.49713534639552,emt
Mossén Miguel Tarin  - Carretera de Paterna,"[""62"", ""N3""]",POINT (-0.4162416047164449 39.497640092862355),-0.4162416047164449,39.49764009286236,emt
Aragó - Xile,"[""10"", ""12"", ""79"", ""93"", ""N1""]",POINT (-0.358289505035946 39.47017288205743),-0.358289505035946,39.47017288205743,emt
Cid - Pere Maria Orts,"[""93"", ""98"", ""N4""]",POINT (-0.4141584991953426 39.46971986479556),-0.4141584991953426,39.46971986479556,emt
Cid  - Alejandro Volta,"[""71""]",POINT (-0.4147600227482523 39.469147645212445),-0.4147600227482523,39.469147645212445,emt
Marconi - Barri de la Llum,"[""71""]",POINT (-0.4144577719427557 39.46747790499429),-0.4144577719427557,39.46747790499429,emt
Jesús - Pare Jofré,"[""10"", ""11"", ""27"", ""63"", ""67"", ""71"", ""9"", ""N3"", ""N6""]",POINT (-0.3818096975575082 39.46817229485698),-0.3818096975575081,39.46817229485698,emt
Germanies - Castelló,"[""80"", ""92"", ""93""]",POINT (-0.3750098389061969 39.464579907712775),-0.3750098389061969,39.464579907712775,emt
Cid - Marconi,"[""93"", ""98""]",POINT (-0.4132110636422129 39.469233328598364),-0.4132110636422129,39.46923332859837,emt
Plaça de Cánovas,"[""79"", ""92"", ""93"", ""N1""]",POINT (-0.365597822724352 39.4681453547292),-0.365597822724352,39.4681453547292,emt
Maties Perelló - Lluís de Santàngel,"[""15"", ""90""]",POINT (-0.3664518348128164 39.462143173048815),-0.3664518348128163,39.462143173048815,emt
Albufera - Pl. de la Sequiota,"[""24""]",POINT (-0.3176888901800368 39.310588171705874),-0.3176888901800367,39.310588171705874,emt
Pare Esteban Pernet - Casa Misericòrdia,"[""71""]",POINT (-0.4095332299865051 39.467138739884255),-0.4095332299865051,39.467138739884255,emt
Ausiàs March - Algímia d'Alfara,"[""7"", ""N7""]",POINT (-0.371655235340067 39.4516065501464),-0.3716552353400669,39.4516065501464,emt
Linares - Pérez Galdós,"[""70"", ""93""]",POINT (-0.3923373023272986 39.46898095751243),-0.3923373023272986,39.46898095751243,emt
Hospital General,"[""70"", ""73"", ""95"", ""99""]",POINT (-0.4054971017439388 39.46866586258445),-0.4054971017439387,39.46866586258445,emt
Arxiduc Carles - Enguera,"[""72"", ""N5""]",POINT (-0.3949176841785839 39.465083512658076),-0.3949176841785839,39.46508351265808,emt
Mediterrani,"[""19"", ""92""]",POINT (-0.3283055767526645 39.46723369413599),-0.3283055767526645,39.46723369413599,emt
Jardí Botànic,"[""60"", ""62"", ""63"", ""64"", ""79"", ""92"", ""N3""]",POINT (-0.3888912529439532 39.47534854008927),-0.3888912529439532,39.47534854008927,emt
Prefectura superior de Policia,"[""64"", ""79"", ""92""]",POINT (-0.3840101965526302 39.468463790176756),-0.3840101965526302,39.46846379017676,emt
Regne de València - Lluís Santàngel,"[""19""]",POINT (-0.3691866955221844 39.46386437267184),-0.3691866955221844,39.46386437267184,emt
Duc de Mandas  - Arquitecto Rodríguez,"[""12""]",POINT (-0.3701315190912524 39.49435538013844),-0.3701315190912524,39.49435538013844,emt
IVAM,"[""C1""]",POINT (-0.3829312546528493 39.48002307784448),-0.3829312546528493,39.48002307784448,emt
Joaquín Benlloch - Oltà,"[""6"", ""N7""]",POINT (-0.3755675178299468 39.45231574613625),-0.3755675178299468,39.45231574613625,emt
Constitució - Sant Joan de la Penya,"[""16"", ""N2""]",POINT (-0.3708155235797656 39.496534997808794),-0.3708155235797655,39.4965349978088,emt
Bèrnia - Ausiàs March,"[""7""]",POINT (-0.3727054835223476 39.45403360415668),-0.3727054835223475,39.45403360415668,emt
Gavines - Entrada Trenca Perols,"[""25""]",POINT (-0.2946258716506496 39.30518324314801),-0.2946258716506496,39.30518324314801,emt
Gavines  - Platja,"[""25""]",POINT (-0.2892315442557703 39.297596296685256),-0.2892315442557703,39.297596296685256,emt
Gavines  - Platja,"[""25""]",POINT (-0.2891523549414194 39.29762328898449),-0.2891523549414194,39.29762328898449,emt
Gavines  - Sirena,"[""25""]",POINT (-0.2869423052493911 39.29380421333727),-0.2869423052493911,39.29380421333727,emt
Gavines  - Sirena,"[""25""]",POINT (-0.2870753936631477 39.2938017762892),-0.2870753936631477,39.2938017762892,emt
Gavines - Entrada Paridera,"[""25""]",POINT (-0.2858150460947822 39.29168933789484),-0.2858150460947822,39.29168933789484,emt
Gavines  - Les Escales,"[""25""]",POINT (-0.2819260887335254 39.285205918852604),-0.2819260887335254,39.28520591885261,emt
Gavines  - Les Escales,"[""25""]",POINT (-0.2820383741942724 39.2850770391611),-0.2820383741942723,39.2850770391611,emt
Sant Doménec Savio - Constitució,"[""6"", ""60""]",POINT (-0.374108750873881 39.49239707202728),-0.374108750873881,39.49239707202728,emt
Jaume Roig - Álvaro de Bazán,"[""12"", ""70""]",POINT (-0.3639104429842347 39.48127042429335),-0.3639104429842347,39.48127042429335,emt
Mestre Racional - Regne de València,"[""15"", ""90""]",POINT (-0.3632913542612162 39.46343654105763),-0.3632913542612161,39.46343654105763,emt
Real de Madrid - Hellín,"[""27"", ""9"", ""N6""]",POINT (-0.3911214354693308 39.43395856502526),-0.3911214354693307,39.43395856502526,emt
Primat Reig - Emili Baró,"[""89"", ""98"", ""N2""]",POINT (-0.3633285598084129 39.48440252426396),-0.3633285598084129,39.48440252426396,emt
Gavines - Les dunes,"[""25""]",POINT (-0.2916943489684611 39.30210177176995),-0.2916943489684611,39.30210177176995,emt
Mercat del Cabanyal,"[""32"", ""N1"", ""N9""]",POINT (-0.3324118384530789 39.46831556303038),-0.3324118384530788,39.46831556303038,emt
Tres Creus - Segona República Espanyola,"[""99"", ""N5""]",POINT (-0.4027765192417444 39.4586289177038),-0.4027765192417443,39.4586289177038,emt
Blasco Ibáñez - Bèlgica,"[""30"", ""31"", ""71"", ""81"", ""90"", ""N1""]",POINT (-0.3548399972623082 39.47583189033342),-0.3548399972623082,39.47583189033342,emt
Fra Juníper Serra  - Torrent,"[""73""]",POINT (-0.4005664555338511 39.46151815674541),-0.400566455533851,39.46151815674541,emt
Fra Juníper Serra - Tres Forques,"[""73""]",POINT (-0.4006735938966 39.463134676018534),-0.4006735938966,39.46313467601853,emt
Benimàmet,"[""62""]",POINT (-0.4187548057227073 39.501456205745974),-0.4187548057227073,39.50145620574597,emt
Cardenal Benlloch -La  Pobla de Farnals,"[""18"", ""89""]",POINT (-0.3549193437555828 39.469942730509096),-0.3549193437555827,39.469942730509096,emt
Arxiduc Carles - Puebla de Valverde,"[""72"", ""73"", ""N5""]",POINT (-0.4011475146752728 39.459509044600196),-0.4011475146752728,39.4595090446002,emt
Andreu Alfaro - Louis Braille,"[""12"", ""28"", ""N10""]",POINT (-0.3949398474370588 39.49751250712938),-0.3949398474370588,39.49751250712938,emt
Joan Verdeguer - Isaac Peral,"[""19"", ""30"", ""4"", ""92"", ""N8""]",POINT (-0.3393311092781367 39.45904837476364),-0.3393311092781367,39.45904837476364,emt
Isabel de Villena - Font d'en Carrós,"[""32""]",POINT (-0.3258003515262037 39.48115818380831),-0.3258003515262037,39.48115818380831,emt
La Carrasca,"[""93"", ""98""]",POINT (-0.3446960942223264 39.47990625445434),-0.3446960942223264,39.47990625445434,emt
Isabel de Villena - Vicent la Roda,"[""32""]",POINT (-0.325857514325032 39.47896606657254),-0.3258575143250319,39.47896606657254,emt
Museu Faller,"[""13"", ""15"", ""24"", ""25"", ""95""]",POINT (-0.358574379730994 39.45917158425204),-0.358574379730994,39.45917158425204,emt
Cavite - Vicent la Roda,"[""19"", ""31"", ""N1""]",POINT (-0.3266646838466293 39.479115616941954),-0.3266646838466293,39.479115616941954,emt
Ruaya  - Visitació,"[""98"", ""N10""]",POINT (-0.377084971955387 39.48555886989051),-0.377084971955387,39.48555886989051,emt
Col·legi Major,"[""93"", ""98""]",POINT (-0.3399071164948644 39.478523473845776),-0.3399071164948644,39.478523473845776,emt
la Malva-rosa - Mendizábal,"[""19"", ""31"", ""92"", ""N1""]",POINT (-0.3278568588926716 39.48392812543484),-0.3278568588926716,39.48392812543484,emt
la Malva-rosa - Sant Rafael,"[""19"", ""31"", ""92"", ""N1""]",POINT (-0.328148424423329 39.47911786974092),-0.328148424423329,39.47911786974092,emt
la Malva-rosa - Riu Tajo,"[""19"", ""31"", ""92"", ""N1""]",POINT (-0.3278526044683693 39.47624892503862),-0.3278526044683693,39.47624892503862,emt
Palmaret - Rosa dels Vents,"[""26""]",POINT (-0.3814219694544736 39.516148297991315),-0.3814219694544736,39.51614829799132,emt
Palmaret - Rosa dels Vents,"[""26""]",POINT (-0.3813964156869942 39.51621517050606),-0.3813964156869942,39.51621517050606,emt
Fires - Cementeri,"[""62""]",POINT (-0.4246377985327163 39.505618290419605),-0.4246377985327163,39.505618290419605,emt
Pinedo,"[""14"", ""15""]",POINT (-0.3359740588533517 39.41949515652359),-0.3359740588533517,39.41949515652359,emt
Camí de Montcada  - Matador,"[""26""]",POINT (-0.386861045633565 39.515641765917515),-0.386861045633565,39.51564176591752,emt
Camí de Montcada  - Matador,"[""26""]",POINT (-0.3870114396298455 39.51533636447669),-0.3870114396298454,39.51533636447669,emt
Camí de Montcada - Camí Alqueria de Marquet,"[""26""]",POINT (-0.3863308213412471 39.5122017270186),-0.3863308213412471,39.5122017270186,emt
Sants Just i Pastor - Lluís de Milà,"[""32""]",POINT (-0.3528486962192548 39.470892545462505),-0.3528486962192548,39.470892545462505,emt
Dr. Gómez Ferrer - Menéndez y Pelayo,"[""89"", ""N2""]",POINT (-0.3608370921382534 39.47996827344468),-0.3608370921382534,39.47996827344468,emt
Port - Eduard Boscà,"[""4"", ""92"", ""N8""]",POINT (-0.3559793427821633 39.466762126378505),-0.3559793427821633,39.466762126378505,emt
Camí de Montcada - Poble Nou,"[""26""]",POINT (-0.3838043839546851 39.50503064441887),-0.3838043839546851,39.50503064441887,emt
Camí de Montcada - Poble Nou,"[""26""]",POINT (-0.3836591454923775 39.505061345957685),-0.3836591454923775,39.505061345957685,emt
Camí de Montcada - Alqueria Paella,"[""26""]",POINT (-0.3858231542082964 39.51007142658831),-0.3858231542082964,39.51007142658831,emt
França-Pintor Maella,"[""19"", ""N9""]",POINT (-0.3488373728153225 39.4593131151159),-0.3488373728153225,39.4593131151159,emt
Camp de Túria  - Corts Valencianes,"[""62"", ""N3""]",POINT (-0.404004193542793 39.49432534052181),-0.404004193542793,39.49432534052181,emt
Camp de Túria  - Corts Valencianes,"[""62"", ""N3""]",POINT (-0.4033708151003831 39.49391476445109),-0.4033708151003831,39.49391476445109,emt
Dr. Tomàs Sala - Carters,"[""10"", ""18"", ""9"", ""99""]",POINT (-0.3905553105925413 39.447666386149145),-0.3905553105925413,39.447666386149145,emt
Mestre Rodrigo - General Avilés,"[""67""]",POINT (-0.4018605378627609 39.48376676838926),-0.4018605378627609,39.48376676838926,emt
Drassanes del Grau,"[""19"", ""92"", ""95""]",POINT (-0.3327142592748413 39.460480402814305),-0.3327142592748413,39.46048040281431,emt
la Safor - Mestre Rodrigo,"[""67""]",POINT (-0.4044280495467205 39.48828162784155),-0.4044280495467205,39.48828162784155,emt
Mestre Rodrigo - la Safor,"[""67""]",POINT (-0.4041990611139158 39.48710339383917),-0.4041990611139158,39.48710339383917,emt
Mestre Rodrigo  - la Safor,"[""67""]",POINT (-0.4045826351956455 39.48696401915349),-0.4045826351956455,39.48696401915349,emt
Bioparc,"[""98"", ""99""]",POINT (-0.4065909577987962 39.47646270548368),-0.4065909577987962,39.47646270548368,emt
Corts Valencianes - l'Alt Maestrat,"[""62"", ""63"", ""99"", ""N3""]",POINT (-0.4022564661726952 39.4939509721372),-0.4022564661726951,39.4939509721372,emt
Real de Madrid  - Eduardo Dato,"[""27"", ""9"", ""N6""]",POINT (-0.392912081101602 39.429929164492044),-0.392912081101602,39.42992916449205,emt
Estació del Nord - Bailén,"[""63""]",POINT (-0.3777120249210014 39.46724547379315),-0.3777120249210013,39.46724547379315,emt
Carrera del Riu - Montanyars,"[""24"", ""25""]",POINT (-0.3352592458466667 39.409791818847836),-0.3352592458466666,39.40979181884784,emt
Plaça de l'Ajuntament - Flors,"[""C1""]",POINT (-0.3759857441721357 39.469891869224575),-0.3759857441721357,39.469891869224575,emt
Plaça de l'Ajuntament,"[""11"", ""6"", ""70"", ""8"", ""N10"", ""N2""]",POINT (-0.3758551066060897 39.47019867786519),-0.3758551066060897,39.47019867786519,emt
Carrera del Riu - Trav. Pinedo a la Mar,"[""14"", ""15"", ""24"", ""25""]",POINT (-0.3406249446178361 39.42169734723553),-0.3406249446178361,39.42169734723553,emt
Carrera del Riu - Mossén Cuenca,"[""14"", ""15"", ""24"", ""25""]",POINT (-0.3403420035465817 39.42167609060545),-0.3403420035465817,39.42167609060545,emt
Sant Vicent Màrtir - Ànimes,"[""10"", ""70"", ""71"", ""N6""]",POINT (-0.3789189037443815 39.46928751886801),-0.3789189037443815,39.46928751886801,emt
Principal - El Caroig,"[""14""]",POINT (-0.3627071377622937 39.432436399100744),-0.3627071377622937,39.43243639910074,emt
Crist del Refugi - Davant Sant Agustí,"[""14""]",POINT (-0.3639443374125587 39.42448613363243),-0.3639443374125587,39.42448613363243,emt
Vicent Puchol - Arbres,"[""14""]",POINT (-0.3639150589218496 39.42785323306296),-0.3639150589218495,39.42785323306296,emt
Càmping Coll Vert,"[""24"", ""25""]",POINT (-0.3324651838386709 39.396828818045094),-0.3324651838386709,39.39682881804509,emt
Porta de la Mar,"[""16"", ""26""]",POINT (-0.3688899268936203 39.4721643528089),-0.3688899268936202,39.4721643528089,emt
Palau de Congressos,"[""99""]",POINT (-0.4009912823700988 39.49549662531196),-0.4009912823700988,39.49549662531196,emt
Tetuan - exterior,"[""28"", ""31"", ""32"", ""6"", ""81"", ""94"", ""95"", ""N10"", ""N2""]",POINT (-0.3696711800869019 39.47387770722585),-0.3696711800869018,39.47387770722585,emt
Antic Hospital La Fe,"[""60"", ""90""]",POINT (-0.3915070929227356 39.48411280277609),-0.3915070929227356,39.48411280277609,emt
el Tremolar - Cases Grill,"[""14""]",POINT (-0.3595110190136339 39.4232967996487),-0.3595110190136338,39.4232967996487,emt
Blasco Ibáñez  - José María Haro,"[""31"", ""81"", ""N1""]",POINT (-0.3382552400468583 39.47065909866098),-0.3382552400468583,39.47065909866098,emt
Real de Madrid - Algar del Palància,"[""27"", ""9"", ""N6""]",POINT (-0.3916115584355535 39.43329553907528),-0.3916115584355535,39.43329553907528,emt
Benifaraig a Montcada - Casa Silvestre,"[""26""]",POINT (-0.3860452937257315 39.52525355985053),-0.3860452937257315,39.52525355985053,emt
Benifaraig a Montcada - Boquera,"[""26""]",POINT (-0.386220935518191 39.52526656567516),-0.386220935518191,39.52526656567516,emt
Rotonda dels Hams,"[""6"", ""64"", ""8"", ""99""]",POINT (-0.3700383911701912 39.44594044791921),-0.3700383911701912,39.44594044791921,emt
Pere Cabanes - Camí Montcada,"[""12""]",POINT (-0.3815638473383871 39.49362014993104),-0.3815638473383871,39.49362014993104,emt
El Palmar,"[""24""]",POINT (-0.3177661685717124 39.311732571286576),-0.3177661685717123,39.311732571286576,emt
Equador - General Llorens,"[""12""]",POINT (-0.3881861664395492 39.493285100209114),-0.3881861664395492,39.49328510020912,emt
Dr. Peset Aleixandre - Joan XXIII,"[""60"", ""89""]",POINT (-0.3829826782490154 39.49017873479733),-0.3829826782490154,39.49017873479733,emt
Camí de Montcada  - Cambrils,"[""26""]",POINT (-0.3801507441776817 39.4946989253522),-0.3801507441776817,39.4946989253522,emt
Camí de Montcada  - Cambrils,"[""26"", ""N10""]",POINT (-0.3803230880780544 39.494887436939784),-0.3803230880780543,39.49488743693978,emt
MuVIM,"[""27""]",POINT (-0.380306651550234 39.47006873010097),-0.3803066515502339,39.47006873010097,emt
Pere Cabanes - Sant Doménec Savio,"[""12""]",POINT (-0.3753286315220565 39.494984979652976),-0.3753286315220565,39.494984979652976,emt
Sant Doménec Savio - Josep Esteve,"[""6"", ""60""]",POINT (-0.3755159116763595 39.49602306488437),-0.3755159116763595,39.49602306488437,emt
Alacant - Castelló,"[""8""]",POINT (-0.3769551489015706 39.466143264593555),-0.3769551489015706,39.46614326459356,emt
Alboraia,"[""70""]",POINT (-0.3545636735902768 39.49591792714691),-0.3545636735902768,39.49591792714691,emt
Centre d'Investigació Príncep Felip,"[""95""]",POINT (-0.3448038787261162 39.45149306573409),-0.3448038787261162,39.45149306573409,emt
Dr. Peset Aleixandre - Felip Rinaldi,"[""26"", ""60"", ""89""]",POINT (-0.3761182742035554 39.491736937540765),-0.3761182742035554,39.491736937540765,emt
Pintor Jacomart - Alcanyís,"[""12""]",POINT (-0.3799473909799226 39.495889065311644),-0.3799473909799226,39.49588906531165,emt
Hospital Malva-rosa,"[""32""]",POINT (-0.3246215364819441 39.47706074065104),-0.3246215364819441,39.47706074065104,emt
Alginet - Alcossebre,"[""62""]",POINT (-0.4292170448396872 39.50721300537943),-0.4292170448396871,39.50721300537943,emt
Mercat Central - Beata,"[""27""]",POINT (-0.379849640651289 39.47252515382274),-0.3798496406512889,39.47252515382274,emt
Blasco Ibáñez - Hondures,"[""31"", ""81"", ""N1""]",POINT (-0.3459296563911196 39.47389112545163),-0.3459296563911195,39.47389112545163,emt
Dr. Peset Aleixandre - Camí de Montcada,"[""90""]",POINT (-0.3786751931990104 39.49088424959598),-0.3786751931990104,39.49088424959598,emt
Centre de Salut República Argentina,"[""32""]",POINT (-0.3528271724435825 39.4711759933702),-0.3528271724435824,39.4711759933702,emt
Dr. Manuel Candela  - Blasco Ibáñez,"[""30"", ""40""]",POINT (-0.348108953410669 39.47281209076088),-0.348108953410669,39.47281209076088,emt
Blasco Ibáñez  - Ciutat Universitària,"[""12"", ""80""]",POINT (-0.3631108805274532 39.47798039791038),-0.3631108805274532,39.47798039791038,emt
Primat Reig - Ministre Luis Mayans,"[""11""]",POINT (-0.3707425796327595 39.48954132311377),-0.3707425796327595,39.48954132311377,emt
Pare Viñas - Daroca,"[""11""]",POINT (-0.3688581727469181 39.49590704864304),-0.3688581727469181,39.49590704864304,emt
Lliri Blau - Mestre Ventura Pascual,"[""10""]",POINT (-0.3571369981542366 39.486985419467096),-0.3571369981542366,39.486985419467096,emt
França - Albereda,"[""19"", ""40"", ""94""]",POINT (-0.356590328986687 39.46155981764328),-0.3565903289866869,39.46155981764328,emt
Oltà - Ausiàs March,"[""18"", ""6""]",POINT (-0.3739537314280438 39.45315708657055),-0.3739537314280438,39.45315708657055,emt
Parc central de Bombers,"[""18"", ""6"", ""N7""]",POINT (-0.3688285868566852 39.45412598612355),-0.3688285868566852,39.45412598612355,emt
Cavanilles - Álvaro de Bazán,"[""12"", ""70"", ""N2""]",POINT (-0.3652619271047435 39.48199421007152),-0.3652619271047435,39.48199421007152,emt
General Avilés - Miguel Servet,"[""64"", ""94""]",POINT (-0.394024093711783 39.486923331414786),-0.394024093711783,39.48692333141479,emt
General Avilés - Miguel Servet,"[""64"", ""94""]",POINT (-0.3926378620536511 39.48718340778759),-0.3926378620536511,39.48718340778759,emt
Primat Reig - Camí Vera,"[""10"", ""98""]",POINT (-0.3575277239471439 39.48009977968893),-0.3575277239471439,39.48009977968893,emt
Campanar - Dr. Nicasi Benlloch,"[""60"", ""64"", ""90""]",POINT (-0.3895859180951039 39.48811804199917),-0.3895859180951039,39.48811804199917,emt
Almassora - Argenter Suàrez,"[""11""]",POINT (-0.3706555548667378 39.48632751204083),-0.3706555548667378,39.48632751204083,emt
Sagunt - Sant Guillem,"[""16"", ""26"", ""6""]",POINT (-0.374740756553748 39.48437604141631),-0.374740756553748,39.48437604141631,emt
Marqués del Túria - Gregori Maians,"[""15"", ""79"", ""92"", ""93""]",POINT (-0.3722582265591997 39.465303543083394),-0.3722582265591997,39.465303543083394,emt
Molinell  - Pintor Genaro Lahuerta,"[""98""]",POINT (-0.3670531272558674 39.48483209535911),-0.3670531272558673,39.48483209535911,emt
Molinell  - Pintor Genaro Lahuerta,"[""98""]",POINT (-0.3669663303779848 39.484947269589476),-0.3669663303779847,39.48494726958948,emt
Fonteta Sant Lluís - Algímia d'Alfara,"[""7""]",POINT (-0.3706643838921966 39.45161548024151),-0.3706643838921966,39.45161548024151,emt
Marqués de Sant Joan - Campanar,"[""90""]",POINT (-0.3951615711031698 39.47866771444293),-0.3951615711031698,39.47866771444293,emt
Tirso de Molina - Pius XII,"[""95""]",POINT (-0.3929153358778041 39.47842212071948),-0.3929153358778041,39.47842212071948,emt
Vall de la Ballestera - Eduardo Soler i Pérez,"[""67""]",POINT (-0.3990758595483885 39.47859792508317),-0.3990758595483885,39.47859792508317,emt
Marqués del Túria - Russafa,"[""80"", ""92"", ""93""]",POINT (-0.3732828101486219 39.46538156911864),-0.3732828101486219,39.46538156911864,emt
Campanar - Joan Pau II,"[""89""]",POINT (-0.3937953224402587 39.48003460861822),-0.3937953224402587,39.48003460861822,emt
Patraix,"[""9"", ""N6""]",POINT (-0.3902442558435313 39.45685224653253),-0.3902442558435313,39.45685224653253,emt
Els Centelles - Sueca,"[""90""]",POINT (-0.3727906548390107 39.45945235506772),-0.3727906548390107,39.45945235506772,emt
Túria,"[""60"", ""62"", ""64"", ""79"", ""92"", ""N3""]",POINT (-0.3900978443496681 39.47699300557139),-0.3900978443496681,39.47699300557139,emt
el Tremolar - Font d'en Corts,"[""14""]",POINT (-0.3504519697849582 39.422173855835965),-0.3504519697849582,39.422173855835965,emt
Malilla - Oltà,"[""8"", ""N7""]",POINT (-0.3788870020029433 39.45254984960351),-0.3788870020029433,39.45254984960351,emt
Mestre Rodrigo - Manuel de Falla,"[""67""]",POINT (-0.3977942096704193 39.47743618411912),-0.3977942096704193,39.47743618411912,emt
Cabanyal,"[""19"", ""92""]",POINT (-0.3276495348609413 39.47166464315274),-0.3276495348609413,39.47166464315274,emt
Vall de la Ballestera - Pius XII,"[""98"", ""99""]",POINT (-0.3936668121307516 39.481155638273535),-0.3936668121307515,39.481155638273535,emt
Jaume Roig - Primat Reig,"[""12"", ""70""]",POINT (-0.3629854002034975 39.48319549974947),-0.3629854002034975,39.48319549974947,emt
Hospital Clínic - Facultat Medicina,"[""30""]",POINT (-0.3639395351910734 39.47871717961821),-0.3639395351910733,39.47871717961821,emt
Borbotó,"[""26""]",POINT (-0.3885883298601788 39.51416891678643),-0.3885883298601787,39.51416891678643,emt
Dr. Tomàs Sala - Jerónima Galés,"[""10"", ""18"", ""9"", ""99""]",POINT (-0.3934640122780971 39.44907190766014),-0.3934640122780971,39.44907190766014,emt
Menorca - França,"[""19"", ""99"", ""N9""]",POINT (-0.3435022417301587 39.45895909556097),-0.3435022417301587,39.45895909556097,emt
Sagunt,"[""16"", ""26"", ""6""]",POINT (-0.3746561002045707 39.48622981059055),-0.3746561002045707,39.48622981059055,emt
Dr. Moliner - Arts Gràfiques,"[""31"", ""71"", ""81"", ""N2""]",POINT (-0.3627244561341577 39.476328347895304),-0.3627244561341576,39.4763283478953,emt
Pérez Galdós - Dr. Zamenhof,"[""90""]",POINT (-0.3953148208093644 39.474622164384904),-0.3953148208093644,39.4746221643849,emt
