"";"nombre";"tipo";"direccion";"geometry";"longitud";"latitud";"linea"
"334";"EL PERELLONET";"emt";"Gavines (impar) - Sirena";"POINT (-0.286942298874404 39.293804078055445)";-0,286942298874404;39,2938040780554;NA
"335";"EL PERELLONET";"emt";"Gavines (impar) - Platja";"POINT (-0.289152315546704 39.29762310788901)";-0,289152315546704;39,297623107889;NA
"336";"EL PERELLONET";"emt";"Gavines - Les dunes";"POINT (-0.291694378033598 39.30210161929569)";-0,291694378033598;39,3021016192957;NA
"337";"VARA DE QUART";"emt";"Tres Creus - Segona Rep�blica Espanyola";"POINT (-0.402776572045271 39.45862874771576)";-0,402776572045271;39,4586287477158;NA
"338";"VARA DE QUART";"emt";"Fra Jun�per Serra (par) - Torrent";"POINT (-0.400566460555594 39.46151802172516)";-0,400566460555594;39,4615180217252;NA
"339";"VARA DE QUART";"emt";"Fra Jun�per Serra - Tres Forques";"POINT (-0.400673645703972 39.46313453303588)";-0,400673645703972;39,4631345330359;NA
"340";"VARA DE QUART";"emt";"Arxiduc Carles (par) - Fra Jun�per Serra";"POINT (-0.399453644377692 39.461028270299046)";-0,399453644377692;39,461028270299;NA
"341";"VARA DE QUART";"emt";"Arxiduc Carles - Puebla Valverde";"POINT (-0.401147485529419 39.45950889079816)";-0,401147485529419;39,4595088907982;NA
"342";"CIUTAT FALLERA";"emt";"Andreu Alfaro - Louis Braille";"POINT (-0.394939889012024 39.49751232788578)";-0,394939889012024;39,4975123278858;NA
"343";"LA MALVA-ROSA";"emt";"Passeig Mar�tim - Riu Tajo";"POINT (-0.324621484271308 39.47706058630089)";-0,324621484271308;39,4770605863009;NA
"344";"LA MALVA-ROSA";"emt";"Passeig Mar�tim - Mendiz�bal";"POINT (-0.325202418774579 39.48355230572199)";-0,325202418774579;39,483552305722;NA
"345";"LA MALVA-ROSA";"emt";"Isabel de Villena - Font d'en Carr�s";"POINT (-0.325800357040019 39.481158039795865)";-0,325800357040019;39,4811580397959;NA
"346";"LA MALVA-ROSA";"emt";"Isabel de Villena - Vicent la Roda";"POINT (-0.325857508568648 39.478965913291994)";-0,325857508568648;39,478965913292;NA
"347";"LA MALVA-ROSA";"emt";"Tarongers - Pare Ant�n Mart�";"POINT (-0.329062021668043 39.47543585553358)";-0,329062021668043;39,4754358555336;NA
"348";"LA MALVA-ROSA";"emt";"Cavite - Vicent la Roda";"POINT (-0.326664700972855 39.479115473196565)";-0,326664700972855;39,4791154731966;NA
"349";"LA MALVA-ROSA";"emt";"la Malva-rosa - Mendiz�bal";"POINT (-0.327856911553802 39.48392796448914)";-0,327856911553802;39,4839279644891;NA
"350";"LA MALVA-ROSA";"emt";"la Malva-rosa - Sant Rafael";"POINT (-0.328148407391962 39.47911770719247)";-0,328148407391962;39,4791177071925;NA
"351";"LA MALVA-ROSA";"emt";"la Malva-rosa - Sant Joan de Deu";"POINT (-0.328164430156983 39.477378401724025)";-0,328164430156983;39,477378401724;NA
"352";"LA MALVA-ROSA";"emt";"la Malva-rosa - Riu Tajo";"POINT (-0.327852553284888 39.47624874368729)";-0,327852553284888;39,4762487436873;NA
"353";"CARPESA";"emt";"Palmaret - Rosa dels Vents (davant)";"POINT (-0.381422022698824 39.516148119016556)";-0,381422022698824;39,5161481190166;NA
"354";"CARPESA";"emt";"Palmaret - Rosa dels Vents";"POINT (-0.381396363325439 39.51621501617718)";-0,381396363325439;39,5162150161772;NA
"355";"BORBOTO";"emt";"Guillermina Medrano (impar) - Borbot�";"POINT (-0.388667802034172 39.51418136047701)";-0,388667802034172;39,514181360477;NA
"356";"BORBOTO";"emt";"Guillermina Medrano (par) - Borbot�";"POINT (-0.388588370451871 39.514168764549986)";-0,388588370451871;39,51416876455;NA
"357";"BORBOTO";"emt";"Cam� de Montcada (impar) - Matador";"POINT (-0.387011432391209 39.515336247200096)";-0,387011432391209;39,5153362472001;NA
"358";"POBLE NOU";"emt";"Cam� de Montcada - Cam� Alqueria de Marquet";"POINT (-0.386330862273919 39.512201565781844)";-0,386330862273919;39,5122015657818;NA
"359";"POBLE NOU";"emt";"Constituci� - Cam� �ngel";"POINT (-0.370300392640589 39.49911632107663)";-0,370300392640589;39,4991163210766;NA
"360";"POBLE NOU";"emt";"Cam� de Montcada - Entrada Cam� Carpesa";"POINT (-0.382736765843683 39.50287550396186)";-0,382736765843683;39,5028755039619;NA
"361";"POBLE NOU";"emt";"Cam� de Montcada - Poble Nou";"POINT (-0.383659140286066 39.505061174673976)";-0,383659140286066;39,505061174674;NA
"362";"POBLE NOU";"emt";"Cam� de Montcada - Alqueria Paella";"POINT (-0.385823182845219 39.51007128309256)";-0,385823182845219;39,5100712830926;NA
"363";"LES CASES DE BARCENA";"emt";"Cases de B�rcena - Rotonda";"POINT (-0.357115551867011 39.52284512812437)";-0,357115551867011;39,5228451281244;NA
"364";"LES CASES DE BARCENA";"emt";"Cases de B�rcena II";"POINT (-0.358622057494862 39.52056154099681)";-0,358622057494862;39,5205615409968;NA
"365";"LES CASES DE BARCENA";"emt";"Cases de B�rcena V";"POINT (-0.358761997551269 39.520613459856335)";-0,358761997551269;39,5206134598563;NA
"366";"SANT PAU";"emt";"Camp de T�ria (impar) - Corts Valencianes";"POINT (-0.403370772981297 39.49391464639543)";-0,403370772981297;39,4939146463954;NA
"367";"SANT PAU";"emt";"Corts Valencianes (impar) - la Safor";"POINT (-0.400013880478136 39.49077172266539)";-0,400013880478136;39,4907717226654;NA
"368";"SANT PAU";"emt";"Mestre Rodrigo - General Avil�s";"POINT (-0.401860555507556 39.48376660662514)";-0,401860555507556;39,4837666066251;NA
"369";"SANT PAU";"emt";"la Safor - Mestre Rodrigo";"POINT (-0.404428021054875 39.48828145603774)";-0,404428021054875;39,4882814560377;NA
"370";"SANT PAU";"emt";"Mestre Rodrigo (Impar) - la Safor";"POINT (-0.404582606368925 39.48696385635098)";-0,404582606368925;39,486963856351;NA
"371";"SANT PAU";"emt";"Terrateig - Jorge Com�n";"POINT (-0.403549266435096 39.48109017465347)";-0,403549266435096;39,4810901746535;NA
"372";"SANT PAU";"emt";"Vall de la Ballestera (impar) - Hern�ndez L�zaro";"POINT (-0.402888184204892 39.47846806832238)";-0,402888184204892;39,4784680683224;NA
"373";"SANT PAU";"emt";"Corts Valencianes - l'Alt Maestrat";"POINT (-0.402256448631946 39.49395081859544)";-0,402256448631946;39,4939508185954;NA
"374";"SANT PAU";"emt";"Manuel de Falla - Grup Parpall�";"POINT (-0.401163460040423 39.47563821559847)";-0,401163460040423;39,4756382155985;NA
"375";"FAITANAR";"emt";"Real de Madrid (par) - Eduardo Dato";"POINT (-0.392912098410768 39.42992901172951)";-0,392912098410768;39,4299290117295;NA
"376";"PINEDO";"emt";"Rotonda Carretera Montanyars - Pinedo";"POINT (-0.335974110067591 39.41949503157411)";-0,335974110067591;39,4194950315741;NA
"377";"PINEDO";"emt";"Carrera del Riu (par) - Camping Valencia";"POINT (-0.331681196656138 39.38808229054205)";-0,331681196656138;39,3880822905421;NA
"378";"PINEDO";"emt";"Carrera del Riu - Montanyars";"POINT (-0.335259205600236 39.40979165576675)";-0,335259205600236;39,4097916557668;NA
"379";"PINEDO";"emt";"Carrera del Riu - Rotonda Apolo de Pinedo";"POINT (-0.340989098699466 39.42484621889218)";-0,340989098699466;39,4248462188922;NA
"380";"PINEDO";"emt";"Travessia de Pinedo al Mar - Pasqual tatay";"POINT (-0.335788449932319 39.4217952279481)";-0,335788449932319;39,4217952279481;NA
"381";"PINEDO";"emt";"Carrera del Riu - Trav. Pinedo a la Mar";"POINT (-0.340624952143502 39.42169714921403)";-0,340624952143502;39,421697149214;NA
"382";"PINEDO";"emt";"Carrera del Riu - Moss�n Cuenca";"POINT (-0.34034199912552 39.421675901319446)";-0,34034199912552;39,4216759013194;NA
"383";"CASTELLAR-L'OLIVERAL";"emt";"Principal - El Caroig";"POINT (-0.36270710904873 39.432436236290506)";-0,36270710904873;39,4324362362905;NA
"384";"CASTELLAR-L'OLIVERAL";"emt";"Crist del Refugi - Davant Sant Agust�";"POINT (-0.363944389260679 39.42448599066685)";-0,363944389260679;39,4244859906669;NA
"385";"CASTELLAR-L'OLIVERAL";"emt";"Vicent Puchol - Arbres";"POINT (-0.36391501758219 39.42785309699309)";-0,36391501758219;39,4278530969931;NA
"386";"CASTELLAR-L'OLIVERAL";"emt";"Rib�s(par) - Dr. Ruiz Comes";"POINT (-0.359874854382689 39.431119896463585)";-0,359874854382689;39,4311198964636;NA
"387";"CASTELLAR-L'OLIVERAL";"emt";"el Tremolar - Crist del Refugi";"POINT (-0.361143800669863 39.42362174427913)";-0,361143800669863;39,4236217442791;NA
"388";"CASTELLAR-L'OLIVERAL";"emt";"Principal - Cam� del Rib�s";"POINT (-0.362442227438779 39.43266130258768)";-0,362442227438779;39,4326613025877;NA
"389";"CASTELLAR-L'OLIVERAL";"emt";"Rib�s (par) - Ador";"POINT (-0.360760839693136 39.432339270570075)";-0,360760839693136;39,4323392705701;NA
"390";"CASTELLAR-L'OLIVERAL";"emt";"Gl�ria (par) - Oliveral";"POINT (-0.364322887973154 39.422133176469906)";-0,364322887973154;39,4221331764699;NA
"391";"CASTELLAR-L'OLIVERAL";"emt";"Cam� de les Vaques (impar)";"POINT (-0.370426823801024 39.423549765306745)";-0,370426823801024;39,4235497653067;NA
"392";"CASTELLAR-L'OLIVERAL";"emt";"el Tremolar - Cases Grill";"POINT (-0.359511070869642 39.42329665668537)";-0,359511070869642;39,4232966566854;NA
"393";"LA TORRE";"emt";"Real de Madrid - Algar del Pal�ncia";"POINT (-0.391611576420545 39.433295368310496)";-0,391611576420545;39,4332953683105;NA
"394";"BENIFARAIG";"emt";"Ferrer i Bign� - Sant�ssima Creu";"POINT (-0.385665742647265 39.52955699809077)";-0,385665742647265;39,5295569980908;NA
"395";"BENIFARAIG";"emt";"Benifaraig a Montcada - Casa Silvestre";"POINT (-0.386045345615822 39.525253416878314)";-0,386045345615822;39,5252534168783;NA
"396";"BENIFARAIG";"emt";"Benifaraig a Montcada - Boquera";"POINT (-0.386220977473509 39.525266377435614)";-0,386220977473509;39,5252663774356;NA
"397";"BENICALAP";"emt";"Joan XXIII - Francisco Comes Martinez";"POINT (-0.383721443942592 39.49511572360757)";-0,383721443942592;39,4951157236076;NA
"398";"BENICALAP";"emt";"Pere Cabanes - Cam� Montcada";"POINT (-0.381563819915175 39.49361995112007)";-0,381563819915175;39,4936199511201;NA
"399";"BENICALAP";"emt";"Equador - General Llorens";"POINT (-0.388186160210307 39.493284955928594)";-0,388186160210307;39,4932849559286;NA
"400";"BENICALAP";"emt";"Dr. Peset Aleixandre - Joan XXIII";"POINT (-0.382982637517231 39.49017858073073)";-0,382982637517231;39,4901785807307;NA
"401";"BENICALAP";"emt";"Cam� de Montcada (impar) - Cambrils";"POINT (-0.380323140967834 39.494887266965634)";-0,380323140967834;39,4948872669656;NA
"402";"BENICALAP";"emt";"Louis Braille - Betx�";"POINT (-0.396210682171758 39.495678695386815)";-0,396210682171758;39,4956786953868;NA
"403";"TORREFIEL";"emt";"Pere Cabanes - Sant Dom�nec Savio";"POINT (-0.375328579526074 39.49498481632072)";-0,375328579526074;39,4949848163207;NA
"404";"TORREFIEL";"emt";"Sant Dom�nec Savio - Josep Esteve";"POINT (-0.375515906489423 39.49602289360078)";-0,375515906489423;39,4960228936008;NA
"405";"TORREFIEL";"emt";"M�sic Esp� - Gravador Fabregat";"POINT (-0.374198204867615 39.49696922166084)";-0,374198204867615;39,4969692216608;NA
"406";"TORREFIEL";"emt";"Dr. Peset Aleixandre - Felip Rinaldi";"POINT (-0.37611830285058 39.49173679404741)";-0,37611830285058;39,4917367940474;NA
"407";"TORREFIEL";"emt";"Pintor Jacomart - Alcany�s";"POINT (-0.379947383753308 39.49588894803474)";-0,379947383753308;39,4958889480347;NA
"408";"TORREFIEL";"emt";"Constituci� - Coronel Montesinos";"POINT (-0.373365748705412 39.49328618177368)";-0,373365748705412;39,4932861817737;NA
"409";"TORREFIEL";"emt";"Cecili Pla - Germans Machado";"POINT (-0.37715248147069 39.49852806996378)";-0,37715248147069;39,4985280699638;NA
"410";"TORREFIEL";"emt";"F�lix del R�o - Cam� de Montcada";"POINT (-0.379474786751787 39.491987581611475)";-0,379474786751787;39,4919875816115;NA
"411";"TORREFIEL";"emt";"Sant Dom�nec Savio - Constituci�";"POINT (-0.374108723472223 39.49239687321522)";-0,374108723472223;39,4923968732152;NA
"412";"TORREFIEL";"emt";"Cam� de Montcada (par) - Cambrils";"POINT (-0.380150691156228 39.494698789025186)";-0,380150691156228;39,4946987890252;NA
"413";"TORMOS";"emt";"Dr. Peset Aleixandre - Cam� de Montcada";"POINT (-0.378675153152933 39.490884077525905)";-0,378675153152933;39,4908840775259;NA
"414";"TORMOS";"emt";"Constituci� - Xest";"POINT (-0.375997647271162 39.48931260157838)";-0,375997647271162;39,4893126015784;NA
"415";"TORMOS";"emt";"Constituci� - Sarri�n";"POINT (-0.377473384587629 39.487358672043165)";-0,377473384587629;39,4873586720432;NA
"416";"SANT ANTONI";"emt";"Primat Reig - Ministre Luis Mayans";"POINT (-0.370742526633183 39.48954118678307)";-0,370742526633183;39,4895411867831;NA
"417";"BENIMACLET";"emt";"T�rig - Gu�rdia Civil";"POINT (-0.359115636208626 39.4822287934973)";-0,359115636208626;39,4822287934973;NA
"418";"BENIMACLET";"emt";"Lliri Blau - Mestre Ventura Pascual";"POINT (-0.357137026155388 39.48698529398155)";-0,357137026155388;39,4869852939815;NA
"419";"BENIMACLET";"emt";"Emili Bar� - Francesc Mart�nez";"POINT (-0.360459797380048 39.48829727334436)";-0,360459797380048;39,4882972733444;NA
"420";"BENIMACLET";"emt";"Primat Reig - Cam� Vera";"POINT (-0.357527672683902 39.48009959834807)";-0,357527672683902;39,4800995983481;NA
"421";"MARXALENES";"emt";"Reus - Alqueria de la Estrella";"POINT (-0.382809024185723 39.485722619222585)";-0,382809024185723;39,4857226192226;NA
"422";"MARXALENES";"emt";"Burjassot - M�laga";"POINT (-0.383178056838339 39.483812508872944)";-0,383178056838339;39,4838125088729;NA
"423";"MARXALENES";"emt";"Burjassot - Reus";"POINT (-0.385629912807477 39.485485046797045)";-0,385629912807477;39,485485046797;NA
"424";"MARXALENES";"emt";"Pla de la Sa�dia - Pont Sant Josep";"POINT (-0.381429099340115 39.482656650372085)";-0,381429099340115;39,4826566503721;NA
"425";"MARXALENES";"emt";"Pla de la Sa�dia (riu) - Constituci�";"POINT (-0.37953199363761 39.48281910430538)";-0,37953199363761;39,4828191043054;NA
"426";"EL CALVARI";"emt";"General Avil�s - Miguel Servet (impar)";"POINT (-0.392637843525747 39.487183281248726)";-0,392637843525747;39,4871832812487;NA
"427";"EL CALVARI";"emt";"Campanar - Dr. Nicasi Benlloch";"POINT (-0.389585970282984 39.488117890022174)";-0,389585970282984;39,4881178900222;NA
"428";"MORVEDRE";"emt";"Ruaya (par) - Visitaci�";"POINT (-0.377084955486215 39.48555868934324)";-0,377084955486215;39,4855586893432;NA
"429";"MORVEDRE";"emt";"Almassora - Argenter Su�rez";"POINT (-0.370655538753327 39.48632732249213)";-0,370655538753327;39,4863273224921;NA
"430";"MORVEDRE";"emt";"Sagunt - Sant Guillem";"POINT (-0.374740786215709 39.48437587091976)";-0,374740786215709;39,4843758709198;NA
"431";"MORVEDRE";"emt";"Pla de la Sa�dia - Constituci�";"POINT (-0.377766791947909 39.48292378457313)";-0,377766791947909;39,4829237845731;NA
"432";"MORVEDRE";"emt";"Guadalaviar - Pont dels Serrans";"POINT (-0.37535953339768 39.48164307130683)";-0,37535953339768;39,4816430713068;NA
"433";"TRINITAT";"emt";"Molinell (par) - Pintor Genaro Lahuerta";"POINT (-0.3670531224286 39.484831915074466)";-0,3670531224286;39,4848319150745;NA
"434";"TRINITAT";"emt";"Alboraia - Pintor Vilar";"POINT (-0.370571720957123 39.48185698472828)";-0,370571720957123;39,4818569847283;NA
"435";"TRINITAT";"emt";"General El�o - Vivers";"POINT (-0.367406899766191 39.477682822336455)";-0,367406899766191;39,4776828223365;NA
"436";"TRINITAT";"emt";"Sant Pius V - Alboraia";"POINT (-0.371287318379964 39.47905640066478)";-0,371287318379964;39,4790564006648;NA
"437";"CAMPANAR";"emt";"Marqu�s de Sant Joan - Campanar";"POINT (-0.395161611991716 39.47866755320089)";-0,395161611991716;39,4786675532009;NA
"438";"CAMPANAR";"emt";"Tirso de Molina - Pius XII";"POINT (-0.392915330310955 39.47842195843607)";-0,392915330310955;39,4784219584361;NA
"439";"CAMPANAR";"emt";"Pius XII - Melchor Hoyos Perez";"POINT (-0.394820419141701 39.48347871680802)";-0,394820419141701;39,483478716808;NA
"440";"CAMPANAR";"emt";"Vall de la Ballestera - Eduardo Soler i P�rez";"POINT (-0.399075865917901 39.47859775405824)";-0,399075865917901;39,4785977540582;NA
"441";"CAMPANAR";"emt";"Men�ndez Pidal - Estaci� d'autobusos";"POINT (-0.387708771041174 39.480211745011495)";-0,387708771041174;39,4802117450115;NA
"442";"CAMPANAR";"emt";"Men�ndez Pidal - Passarel.la";"POINT (-0.390078507823415 39.47899439120988)";-0,390078507823415;39,4789943912099;NA
"443";"CAMPANAR";"emt";"Joaqu�m Ballester (impar) - Ricardo Mic�";"POINT (-0.38974724691207 39.48269461361884)";-0,38974724691207;39,4826946136188;NA
"444";"CAMPANAR";"emt";"Campanar - Joan Pau II";"POINT (-0.393795328150644 39.480034455596595)";-0,393795328150644;39,4800344555966;NA
"445";"CAMPANAR";"emt";"Pius XII - Men�ndez Pidal";"POINT (-0.391272861002683 39.47946372237302)";-0,391272861002683;39,479463722373;NA
"446";"CAMPANAR";"emt";"Pius XII - Tirso de Molina";"POINT (-0.391689610437985 39.47926794685557)";-0,391689610437985;39,4792679468556;NA
"447";"CAMPANAR";"emt";"Vall de la Ballestera (par) - Mestre Rodrigo";"POINT (-0.39793870801915 39.47932146976907)";-0,39793870801915;39,4793214697691;NA
"448";"CAMPANAR";"emt";"Mestre Rodrigo - Manuel de Falla";"POINT (-0.397794180862273 39.47743602131534)";-0,397794180862273;39,4774360213153;NA
"449";"CAMPANAR";"emt";"Vall de la Ballestera - Pius XII";"POINT (-0.393666851679727 39.48115551303732)";-0,393666851679727;39,4811555130373;NA
"450";"JAUME ROIG";"emt";"Blasco Ib��ez - Jaume Roig";"POINT (-0.365512077026514 39.4796568539785)";-0,365512077026514;39,4796568539785;NA
"451";"JAUME ROIG";"emt";"Jaume Roig - Primat Reig";"POINT (-0.362985361220118 39.483195300672094)";-0,362985361220118;39,4831953006721;NA
"452";"CIUTAT UNIVERSITARIA";"emt";"Primat Reig - X�bia";"POINT (-0.356596047991599 39.47901303343524)";-0,356596047991599;39,4790130334352;NA
"453";"CIUTAT UNIVERSITARIA";"emt";"Blasco Ib��ez - Rub�n Dar�o";"POINT (-0.353911580525752 39.47590868746669)";-0,353911580525752;39,4759086874667;NA
"454";"CIUTAT UNIVERSITARIA";"emt";"Blasco Ib��ez (impar) - Ciutat Universit�ria";"POINT (-0.360046740082699 39.478070425705255)";-0,360046740082699;39,4780704257053;NA
"455";"CIUTAT UNIVERSITARIA";"emt";"Blasco Ib��ez - Rectorat";"POINT (-0.365093518088019 39.47906728917391)";-0,365093518088019;39,4790672891739;NA
"456";"CIUTAT UNIVERSITARIA";"emt";"Dr. G�mez Ferrer - Men�ndez y Pelayo";"POINT (-0.360837062054078 39.4799681466388)";-0,360837062054078;39,4799681466388;NA
"457";"EL BOTANIC";"emt";"Petxina - T�ria";"POINT (-0.384303076079828 39.479607038633)";-0,384303076079828;39,479607038633;NA
"458";"EXPOSICIO";"emt";"Albereda - Passarel.la de l'Exposici�";"POINT (-0.364841091405511 39.474004039710294)";-0,364841091405511;39,4740040397103;NA
"459";"EXPOSICIO";"emt";"Blasco Ib��ez - General El�o";"POINT (-0.365729117326002 39.478760626981355)";-0,365729117326002;39,4787606269814;NA
"460";"EXPOSICIO";"emt";"Blasco Ib��ez (par) - Ciutat Universit�ria";"POINT (-0.363110931742957 39.47798027294985)";-0,363110931742957;39,4779802729498;NA
"461";"EXPOSICIO";"emt";"General El�o - Blasco Ib��ez";"POINT (-0.36687350636297 39.47791226244562)";-0,36687350636297;39,4779122624456;NA
"462";"EXPOSICIO";"emt";"Dr. Moliner - Arts Gr�fiques";"POINT (-0.362724414773413 39.476328211825134)";-0,362724414773413;39,4763282118251;NA
"463";"EXPOSICIO";"emt";"Misser Masc� - Montfort";"POINT (-0.365831475162417 39.476510753952205)";-0,365831475162417;39,4765107539522;NA
"464";"LA SEU";"emt";"Comte de Tr�nor - Pont de Fusta";"POINT (-0.37426775558066 39.47872145226582)";-0,37426775558066;39,4787214522658;NA
"465";"LA SEU";"emt";"Poeta Llorente - Temple";"POINT (-0.371227818347355 39.47697889109753)";-0,371227818347355;39,4769788910975;NA
"466";"LA VEGA BAIXA";"emt";"Blasco Ib��ez - Ramon Llull";"POINT (-0.348547848456439 39.47431538777183)";-0,348547848456439;39,4743153877718;NA
"467";"LA VEGA BAIXA";"emt";"Blasco Ib��ez - Vinalop�";"POINT (-0.350914230527356 39.475027086216436)";-0,350914230527356;39,4750270862164;NA
"468";"LA PETXINA";"emt";"Petxina - Ferran el Cat�lic";"POINT (-0.390681874365857 39.47718392777638)";-0,390681874365857;39,4771839277764;NA
"469";"LA PETXINA";"emt";"Ferran el Cat�lic - S. Ignacio de Loyola";"POINT (-0.388028766619402 39.47411249989191)";-0,388028766619402;39,4741124998919;NA
"470";"LA PETXINA";"emt";"P�rez Gald�s - Mestre Guerrero";"POINT (-0.393799762123642 39.472500393785324)";-0,393799762123642;39,4725003937853;NA
"471";"LA PETXINA";"emt";"Sant Josep de la Muntanya - P�rez Gald�s";"POINT (-0.394184057240903 39.47445239378836)";-0,394184057240903;39,4744523937884;NA
"472";"BETERO";"emt";"Llu�s Peix� - Tarongers";"POINT (-0.33373881396958 39.47527398596268)";-0,33373881396958;39,4752739859627;NA
"473";"CABANYAL-CANYAMELAR";"emt";"Marcos Sopena - Armada Espanyola";"POINT (-0.328610451187002 39.4630940535672)";-0,328610451187002;39,4630940535672;NA
"474";"CABANYAL-CANYAMELAR";"emt";"Dr. Lluch - Pintor Ferrandis";"POINT (-0.327649587167099 39.47166449120733)";-0,327649587167099;39,4716644912073;NA
"475";"CABANYAL-CANYAMELAR";"emt";"Mediterr�nia - Reina";"POINT (-0.329061899524994 39.46779599996213)";-0,329061899524994;39,4677959999621;NA
"476";"CABANYAL-CANYAMELAR";"emt";"Reina - Remonta";"POINT (-0.327898564225143 39.474290944977064)";-0,327898564225143;39,4742909449771;NA
"477";"CABANYAL-CANYAMELAR";"emt";"Reina - Espadan";"POINT (-0.32827268935331 39.47160170398862)";-0,32827268935331;39,4716017039886;NA
"478";"CABANYAL-CANYAMELAR";"emt";"Tarongers - Progr�s";"POINT (-0.329222228460835 39.475064594627604)";-0,329222228460835;39,4750645946276;NA
"479";"CABANYAL-CANYAMELAR";"emt";"Passeig Mar�tim - Pavia";"POINT (-0.324609406492709 39.47426436253219)";-0,324609406492709;39,4742643625322;NA
"480";"CABANYAL-CANYAMELAR";"emt";"Pintor Ferrandis - Progr�s";"POINT (-0.328732143408533 39.47204279357181)";-0,328732143408533;39,4720427935718;NA
"481";"CABANYAL-CANYAMELAR";"emt";"Mercat el Cabanyal - Mart� Grajales";"POINT (-0.332411892465772 39.46831536607808)";-0,332411892465772;39,4683153660781;NA
"482";"MESTALLA";"emt";"Ernest Ferrer - Arag�";"POINT (-0.35697463430232 39.472352817684516)";-0,35697463430232;39,4723528176845;NA
"483";"MESTALLA";"emt";"Arag� - Amadeu de Savoia";"POINT (-0.357819425629538 39.472798683721834)";-0,357819425629538;39,4727986837218;NA
"484";"MESTALLA";"emt";"Arag� - Xile";"POINT (-0.358289489297972 39.47017268350677)";-0,358289489297972;39,4701726835068;NA
"485";"MESTALLA";"emt";"Albereda - Palau de la M�sica";"POINT (-0.359467842659036 39.46525950138647)";-0,359467842659036;39,4652595013865;NA
"486";"MESTALLA";"emt";"Albereda (riu) - Illes Can�ries";"POINT (-0.360470678437358 39.467253674118794)";-0,360470678437358;39,4672536741188;NA
"487";"MESTALLA";"emt";"Albereda - Davant Palau de la M�sica";"POINT (-0.35939660698916 39.46578165322785)";-0,35939660698916;39,4657816532279;NA
"488";"MESTALLA";"emt";"Finl�ndia - Arag�";"POINT (-0.358757194676282 39.47149418095158)";-0,358757194676282;39,4714941809516;NA
"489";"MESTALLA";"emt";"Arag� (impar) - Blasco Ib��ez";"POINT (-0.356501246842752 39.475383949666764)";-0,356501246842752;39,4753839496668;NA
"490";"MESTALLA";"emt";"Cardenal Benlloch - Ciutat de Mula";"POINT (-0.353158847702181 39.47432546203922)";-0,353158847702181;39,4743254620392;NA
"491";"MESTALLA";"emt";"Ernest Ferrer - Polo y Peyrol�n";"POINT (-0.35521143181568 39.47181893178729)";-0,35521143181568;39,4718189317873;NA
"492";"LA XEREA";"emt";"Porta de la Mar - General Palanca";"POINT (-0.368841670803937 39.47262121275729)";-0,368841670803937;39,4726212127573;NA
"493";"EL PILAR";"emt";"Encarnaci� - Guillem de Castro";"POINT (-0.383807029917227 39.47391357148914)";-0,383807029917227;39,4739135714891;NA
"494";"SANT FRANCESC";"emt";"Poeta Querol - Barques";"POINT (-0.374245330671284 39.470560604384474)";-0,374245330671284;39,4705606043845;NA
"495";"SANT FRANCESC";"emt";"Sant Vicent M�rtir - �nimes";"POINT (-0.378918931360079 39.46928740237652)";-0,378918931360079;39,4692874023765;NA
"496";"SANT FRANCESC";"emt";"Pl. de l'Ajuntament - Correus";"POINT (-0.375985749242587 39.46989173420719)";-0,375985749242587;39,4698917342072;NA
"497";"SANT FRANCESC";"emt";"Col�n - Pascual i Gen�s";"POINT (-0.373574512121349 39.46819478071168)";-0,373574512121349;39,4681947807117;NA
"498";"SANT FRANCESC";"emt";"X�tiva - Marqu�s de Sotelo";"POINT (-0.378030069941764 39.46788314894137)";-0,378030069941764;39,4678831489414;NA
"499";"SANT FRANCESC";"emt";"Pintor Sorolla - A. Magn�nim";"POINT (-0.371312720622999 39.47137878859787)";-0,371312720622999;39,4713787885979;NA
"500";"SANT FRANCESC";"emt";"Sant Agust� - X�tiva";"POINT (-0.379457111503051 39.46867369786261)";-0,379457111503051;39,4686736978626;NA
"501";"SANT FRANCESC";"emt";"Sant Pau - Institut";"POINT (-0.377826679789436 39.46839341295044)";-0,377826679789436;39,4683934129504;NA
"502";"SANT FRANCESC";"emt";"Periodista Azzati - Pl. de l'Ajuntament";"POINT (-0.37762694686826 39.46944365646617)";-0,37762694686826;39,4694436564662;NA
"503";"SANT FRANCESC";"emt";"Roger de Lloria - Col�n";"POINT (-0.37259578109118 39.46913236388559)";-0,37259578109118;39,4691323638856;NA
"504";"SANT FRANCESC";"emt";"Marqu�s de Dosaig�es - Pau";"POINT (-0.374325753165209 39.473317400270446)";-0,374325753165209;39,4733174002704;NA
"505";"EL PLA DEL REMEI";"emt";"Comte de Salvatierra - Col�n";"POINT (-0.36907984840658 39.47108520211377)";-0,36907984840658;39,4710852021138;NA
"506";"EL PLA DEL REMEI";"emt";"Porta de la Mar - Carrer del Just�cia";"POINT (-0.367666010182396 39.47230756808778)";-0,367666010182396;39,4723075680878;NA
"507";"EL PLA DEL REMEI";"emt";"Marqu�s del T�ria - Jorge Juan";"POINT (-0.367606848765426 39.46778552941558)";-0,367606848765426;39,4677855294156;NA
"508";"ALBORS";"emt";"Dr. Manuel Candela (impar) - Port";"POINT (-0.351272000494607 39.465908014466876)";-0,351272000494607;39,4659080144669;NA
"509";"ARRANCAPINS";"emt";"Ram�n i Cajal - Conca";"POINT (-0.384010224159553 39.46846367368373)";-0,384010224159553;39,4684636736837;NA
